player.name,team.name,label,pass.recipient.name,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,dangerzone_entry
A. Poulsen,Silkeborg,"Silkeborg - Viborg, 3 - 2",T. Adamsen,"August 4, 2024 at 2:00:00 PM GMT+2",78.0,11.0,93.0,55.0,,,True
A. Klynge,Silkeborg,"Silkeborg - Viborg, 3 - 2",M. Larsen,"August 4, 2024 at 2:00:00 PM GMT+2",76.0,7.0,87.0,40.0,,,True
A. Pyndt,Silkeborg,"Silkeborg - Viborg, 3 - 2",J. Andersen,"August 4, 2024 at 2:00:00 PM GMT+2",89.0,9.0,90.0,51.0,,,True
I. Jensen,Viborg,"Silkeborg - Viborg, 3 - 2",Renato Júnior,"August 4, 2024 at 2:00:00 PM GMT+2",69.0,74.0,93.0,39.0,,,True
A. Klynge,Silkeborg,"Silkeborg - Viborg, 3 - 2",P. Rödin,"August 4, 2024 at 2:00:00 PM GMT+2",77.0,58.0,87.0,38.0,,,True
I. Jensen,Viborg,"Silkeborg - Viborg, 3 - 2",S. Radić,"August 4, 2024 at 2:00:00 PM GMT+2",81.0,95.0,91.0,38.0,,,True
S. Kuzmić,Viborg,"Silkeborg - Viborg, 3 - 2",Renato Júnior,"August 4, 2024 at 2:00:00 PM GMT+2",77.0,10.0,91.0,45.0,,,True
I. Jensen,Viborg,"Silkeborg - Viborg, 3 - 2",M. Westergaard,"August 4, 2024 at 2:00:00 PM GMT+2",66.0,38.0,93.0,56.0,,,True
O. Sonne,Silkeborg,"Silkeborg - Viborg, 3 - 2",T. Adamsen,"August 4, 2024 at 2:00:00 PM GMT+2",76.0,89.0,91.0,44.0,,,True
O. Sonne,Silkeborg,"Silkeborg - Viborg, 3 - 2",A. Lind,"August 4, 2024 at 2:00:00 PM GMT+2",94.0,85.0,96.0,51.0,,,True
R. Orazov,Silkeborg,"Silkeborg - Viborg, 3 - 2",A. Lind,"August 4, 2024 at 2:00:00 PM GMT+2",93.0,10.0,94.0,51.0,,,True
M. Westergaard,Viborg,"Silkeborg - Viborg, 3 - 2",Serginho,"August 4, 2024 at 2:00:00 PM GMT+2",90.0,68.0,92.0,58.0,,,True
N. Bürgy,Viborg,"Silkeborg - Viborg, 3 - 2",A. Ementa,"August 4, 2024 at 2:00:00 PM GMT+2",88.0,100.0,93.0,58.0,,,True
Ž. Zaletel,Viborg,"Silkeborg - Viborg, 3 - 2",A. Ementa,"August 4, 2024 at 2:00:00 PM GMT+2",52.0,75.0,84.0,53.0,,,True
N. Bürgy,Viborg,"Silkeborg - Viborg, 3 - 2",A. Ementa,"August 4, 2024 at 2:00:00 PM GMT+2",92.0,100.0,92.0,58.0,,,True
D. Emmanouilidis,Vejle,"Vejle - Nordsjælland, 0 - 1",G. Onugkha,"August 5, 2024 at 7:00:00 PM GMT+2",88.0,15.0,93.0,58.0,,,True
D. Čolina,Vejle,"Vejle - Nordsjælland, 0 - 1",G. Onugkha,"August 5, 2024 at 7:00:00 PM GMT+2",92.0,0.0,92.0,56.0,,,True
M. Elvius,Vejle,"Vejle - Nordsjælland, 0 - 1",G. Onugkha,"August 5, 2024 at 7:00:00 PM GMT+2",68.0,87.0,95.0,53.0,,,True
M. Juwara,Vejle,"Vejle - Nordsjælland, 0 - 1",G. Onugkha,"August 5, 2024 at 7:00:00 PM GMT+2",67.0,89.0,88.0,51.0,,,True
H. Barry,Vejle,"Vejle - Nordsjælland, 0 - 1",G. Onugkha,"August 5, 2024 at 7:00:00 PM GMT+2",68.0,39.0,89.0,49.0,,,True
O. Antman,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",P. Ankersen,"August 5, 2024 at 7:00:00 PM GMT+2",88.0,12.0,96.0,61.0,,,True
D. Čolina,Vejle,"Vejle - Nordsjælland, 0 - 1",M. Juwara,"August 5, 2024 at 7:00:00 PM GMT+2",86.0,10.0,87.0,56.0,,,True
J. Tverskov,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",M. Ingvartsen,"August 5, 2024 at 7:00:00 PM GMT+2",74.0,70.0,90.0,46.0,,,True
M. Dorgeles,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",M. Ingvartsen,"August 5, 2024 at 7:00:00 PM GMT+2",78.0,17.0,91.0,48.0,,,True
M. Dorgeles,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",O. Antman,"August 5, 2024 at 7:00:00 PM GMT+2",75.0,31.0,86.0,53.0,,,True
B. Nygren,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",M. Ingvartsen,"August 5, 2024 at 7:00:00 PM GMT+2",76.0,66.0,87.0,61.0,,,True
D. Svensson,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",M. Ingvartsen,"August 5, 2024 at 7:00:00 PM GMT+2",88.0,28.0,94.0,50.0,,,True
S. Egeli,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",O. Antman,"August 5, 2024 at 7:00:00 PM GMT+2",87.0,73.0,88.0,57.0,,,True
B. Nygren,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",S. Egeli,"August 5, 2024 at 7:00:00 PM GMT+2",98.0,71.0,90.0,60.0,,,True
D. Svensson,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",M. Ingvartsen,"August 5, 2024 at 7:00:00 PM GMT+2",100.0,0.0,93.0,41.0,,,True
C. Gammelgaard,Vejle,"Vejle - Nordsjælland, 0 - 1",H. Barry,"August 5, 2024 at 7:00:00 PM GMT+2",100.0,100.0,95.0,63.0,,,True
F. Beijmo,AGF,"Brøndby - AGF, 0 - 1",H. Dalsgaard,"August 11, 2024 at 4:00:00 PM GMT+2",86.0,97.0,94.0,43.0,,,True
M. Emil Madsen,AGF,"Brøndby - AGF, 0 - 1",F. Beijmo,"August 11, 2024 at 4:00:00 PM GMT+2",97.0,24.0,96.0,39.0,,,True
G. Links,AGF,"Brøndby - AGF, 0 - 1",T. Bech,"August 11, 2024 at 4:00:00 PM GMT+2",95.0,27.0,92.0,44.0,,,True
G. Links,AGF,"Brøndby - AGF, 0 - 1",,"August 11, 2024 at 4:00:00 PM GMT+2",100.0,100.0,98.0,62.0,,,True
M. Anderson,AGF,"Brøndby - AGF, 0 - 1",P. Mortensen,"August 11, 2024 at 4:00:00 PM GMT+2",91.0,88.0,95.0,56.0,,,True
S. Klaiber,Brøndby,"Brøndby - AGF, 0 - 1",F. Bundgaard,"August 11, 2024 at 4:00:00 PM GMT+2",76.0,66.0,94.0,42.0,,,True
S. Sebulonsen,Brøndby,"Brøndby - AGF, 0 - 1",F. Bundgaard,"August 11, 2024 at 4:00:00 PM GMT+2",86.0,69.0,92.0,43.0,,,True
S. Sebulonsen,Brøndby,"Brøndby - AGF, 0 - 1",,"August 11, 2024 at 4:00:00 PM GMT+2",93.0,100.0,98.0,59.0,,,True
Y. Suzuki,Brøndby,"Brøndby - AGF, 0 - 1",S. Sebulonsen,"August 11, 2024 at 4:00:00 PM GMT+2",100.0,100.0,95.0,60.0,,,True
Y. Suzuki,Brøndby,"Brøndby - AGF, 0 - 1",,"August 11, 2024 at 4:00:00 PM GMT+2",100.0,0.0,96.0,54.0,,,True
J. Radošević,Brøndby,"Brøndby - AGF, 0 - 1",M. Greve,"August 11, 2024 at 4:00:00 PM GMT+2",76.0,70.0,84.0,60.0,,,True
E. Kahl,AGF,"Brøndby - AGF, 0 - 1",M. Anderson,"August 11, 2024 at 4:00:00 PM GMT+2",78.0,21.0,87.0,53.0,,,True
F. Beijmo,AGF,"Brøndby - AGF, 0 - 1",H. Dalsgaard,"August 11, 2024 at 4:00:00 PM GMT+2",100.0,0.0,95.0,42.0,,,True
F. Beijmo,AGF,"Brøndby - AGF, 0 - 1",H. Dalsgaard,"August 11, 2024 at 4:00:00 PM GMT+2",85.0,15.0,85.0,60.0,,,True
S. Sebulonsen,Brøndby,"Brøndby - AGF, 0 - 1",M. Kvistgaarden,"August 11, 2024 at 4:00:00 PM GMT+2",73.0,73.0,95.0,41.0,,,True
C. Bischoff,Brøndby,"Brøndby - AGF, 0 - 1",M. Kvistgaarden,"August 11, 2024 at 4:00:00 PM GMT+2",72.0,52.0,91.0,46.0,,,True
S. Sebulonsen,Brøndby,"Brøndby - AGF, 0 - 1",J. Radošević,"August 11, 2024 at 4:00:00 PM GMT+2",85.0,100.0,95.0,62.0,,,True
T. Bech,AGF,"Brøndby - AGF, 0 - 1",H. Dalsgaard,"August 11, 2024 at 4:00:00 PM GMT+2",71.0,59.0,84.0,51.0,,,True
E. Kahl,AGF,"Brøndby - AGF, 0 - 1",F. Tingager,"August 11, 2024 at 4:00:00 PM GMT+2",100.0,100.0,94.0,49.0,,,True
M. Anderson,AGF,"Brøndby - AGF, 0 - 1",P. Mortensen,"August 11, 2024 at 4:00:00 PM GMT+2",100.0,0.0,95.0,51.0,,,True
M. Divković,Brøndby,"Brøndby - AGF, 0 - 1",Y. Suzuki,"August 11, 2024 at 4:00:00 PM GMT+2",97.0,17.0,94.0,53.0,,,True
D. Wass,Brøndby,"Brøndby - AGF, 0 - 1",R. Lauritsen,"August 11, 2024 at 4:00:00 PM GMT+2",77.0,28.0,96.0,56.0,,,True
S. Klaiber,Brøndby,"Brøndby - AGF, 0 - 1",E. Yeboah,"August 11, 2024 at 4:00:00 PM GMT+2",94.0,64.0,98.0,44.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",S. Egeli,"August 11, 2024 at 2:00:00 PM GMT+2",79.0,73.0,86.0,50.0,,,True
K. Finnsson,Lyngby,"Nordsjælland - Lyngby, 1 - 1",F. Gytkjær,"August 11, 2024 at 2:00:00 PM GMT+2",76.0,37.0,95.0,52.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",P. Ankersen,"August 11, 2024 at 2:00:00 PM GMT+2",83.0,84.0,92.0,41.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",B. Nygren,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,100.0,96.0,41.0,,,True
B. Nygren,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",C. Harder,"August 11, 2024 at 2:00:00 PM GMT+2",97.0,32.0,97.0,49.0,,,True
K. Finnsson,Lyngby,"Nordsjælland - Lyngby, 1 - 1",S. Magnússon,"August 11, 2024 at 2:00:00 PM GMT+2",76.0,12.0,86.0,50.0,,,True
P. Ankersen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",B. Nygren,"August 11, 2024 at 2:00:00 PM GMT+2",89.0,22.0,91.0,45.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",K. Hansen,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,100.0,94.0,62.0,,,True
Z. Sertdemir,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",C. Harder,"August 11, 2024 at 2:00:00 PM GMT+2",80.0,26.0,95.0,52.0,,,True
B. Nygren,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",C. Harder,"August 11, 2024 at 2:00:00 PM GMT+2",78.0,83.0,93.0,46.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",S. Egeli,"August 11, 2024 at 2:00:00 PM GMT+2",91.0,66.0,91.0,58.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",L. Hey,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,100.0,93.0,54.0,,,True
J. Tverskov,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",S. Egeli,"August 11, 2024 at 2:00:00 PM GMT+2",62.0,83.0,92.0,56.0,,,True
M. Hansen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",C. Harder,"August 11, 2024 at 2:00:00 PM GMT+2",82.0,32.0,93.0,56.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",S. Egeli,"August 11, 2024 at 2:00:00 PM GMT+2",97.0,28.0,89.0,42.0,,,True
D. Svensson,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",C. Harder,"August 11, 2024 at 2:00:00 PM GMT+2",79.0,78.0,89.0,53.0,,,True
K. Hansen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",,"August 11, 2024 at 2:00:00 PM GMT+2",72.0,44.0,91.0,63.0,,,True
N. Campbell,Randers,"Randers - Silkeborg, 0 - 2",S. Odey,"August 11, 2024 at 2:00:00 PM GMT+2",95.0,75.0,87.0,63.0,,,True
N. Campbell,Randers,"Randers - Silkeborg, 0 - 2",S. Nordli,"August 11, 2024 at 2:00:00 PM GMT+2",91.0,90.0,93.0,37.0,,,True
M. Larsen,Silkeborg,"Randers - Silkeborg, 0 - 2",R. Orazov,"August 11, 2024 at 2:00:00 PM GMT+2",97.0,84.0,97.0,57.0,,,True
O. Olsen,Randers,"Randers - Silkeborg, 0 - 2",S. Odey,"August 11, 2024 at 2:00:00 PM GMT+2",80.0,92.0,88.0,63.0,,,True
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",D. Høegh,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,100.0,93.0,38.0,,,True
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",J. Björkengren,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,100.0,95.0,45.0,,,True
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",J. Björkengren,"August 11, 2024 at 2:00:00 PM GMT+2",67.0,73.0,89.0,61.0,,,True
A. Poulsen,Silkeborg,"Randers - Silkeborg, 0 - 2",T. Adamsen,"August 11, 2024 at 2:00:00 PM GMT+2",88.0,0.0,88.0,37.0,,,True
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",J. Björkengren,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,0.0,97.0,55.0,,,True
O. Olsen,Randers,"Randers - Silkeborg, 0 - 2",S. Odey,"August 11, 2024 at 2:00:00 PM GMT+2",93.0,68.0,90.0,55.0,,,True
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",O. Olsen,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,0.0,95.0,40.0,,,True
T. Bany,Randers,"Randers - Silkeborg, 0 - 2",N. Campbell,"August 11, 2024 at 2:00:00 PM GMT+2",88.0,15.0,94.0,56.0,,,True
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",W. Dammers,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,0.0,93.0,45.0,,,True
J. Gammelby,Silkeborg,"Randers - Silkeborg, 0 - 2",,"August 11, 2024 at 2:00:00 PM GMT+2",84.0,84.0,87.0,44.0,,,True
M. Enggård,Randers,"Randers - Silkeborg, 0 - 2",W. Dammers,"August 11, 2024 at 2:00:00 PM GMT+2",100.0,100.0,93.0,47.0,,,True
O. Olsen,Randers,"Randers - Silkeborg, 0 - 2",H. Andersson,"August 11, 2024 at 2:00:00 PM GMT+2",70.0,86.0,92.0,48.0,,,True
J. Björkengren,Randers,"Randers - Silkeborg, 0 - 2",E. Agyiri,"August 11, 2024 at 2:00:00 PM GMT+2",84.0,20.0,93.0,61.0,,,True
D. Høegh,Randers,"Randers - Silkeborg, 0 - 2",H. Andersson,"August 11, 2024 at 2:00:00 PM GMT+2",66.0,72.0,88.0,38.0,,,True
B. Kopplin,Randers,"Randers - Silkeborg, 0 - 2",N. Shamoun,"August 11, 2024 at 2:00:00 PM GMT+2",88.0,7.0,95.0,61.0,,,True
V. Froholdt,København,"SønderjyskE - København, 0 - 2",M. Elyounoussi,"August 11, 2024 at 6:00:00 PM GMT+2",97.0,25.0,97.0,45.0,,,True
S. Emini,SønderjyskE,"SønderjyskE - København, 0 - 2",I. Djantou,"August 11, 2024 at 6:00:00 PM GMT+2",67.0,81.0,89.0,39.0,,,True
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2",V. Froholdt,"August 11, 2024 at 6:00:00 PM GMT+2",83.0,49.0,88.0,39.0,,,True
J. Larsson,København,"SønderjyskE - København, 0 - 2",M. Garananga,"August 11, 2024 at 6:00:00 PM GMT+2",80.0,30.0,95.0,52.0,,,True
J. Larsson,København,"SønderjyskE - København, 0 - 2",M. Elyounoussi,"August 11, 2024 at 6:00:00 PM GMT+2",74.0,77.0,87.0,62.0,,,True
G. Gocholeishvili,København,"SønderjyskE - København, 0 - 2",J. Larsson,"August 11, 2024 at 6:00:00 PM GMT+2",94.0,87.0,86.0,58.0,,,True
J. Larsson,København,"SønderjyskE - København, 0 - 2",D. Vavro,"August 11, 2024 at 6:00:00 PM GMT+2",100.0,0.0,97.0,61.0,,,True
A. Barkarson,SønderjyskE,"SønderjyskE - København, 0 - 2",M. Soulas,"August 11, 2024 at 6:00:00 PM GMT+2",100.0,0.0,94.0,61.0,,,True
E. Achouri,København,"SønderjyskE - København, 0 - 2",M. Elyounoussi,"August 11, 2024 at 6:00:00 PM GMT+2",100.0,0.0,89.0,62.0,,,True
A. Barkarson,SønderjyskE,"SønderjyskE - København, 0 - 2",M. Soulas,"August 11, 2024 at 6:00:00 PM GMT+2",100.0,0.0,94.0,44.0,,,True
E. Achouri,København,"SønderjyskE - København, 0 - 2",O. Óskarsson,"August 11, 2024 at 6:00:00 PM GMT+2",86.0,28.0,93.0,60.0,,,True
A. Oggesen,SønderjyskE,"SønderjyskE - København, 0 - 2",S. Andreasen,"August 11, 2024 at 6:00:00 PM GMT+2",75.0,68.0,85.0,57.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,100.0,91.0,42.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",N. Bürgy,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,0.0,95.0,46.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",I. Jensen,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,100.0,89.0,62.0,,,True
S. Otoa,AaB,"Viborg - AaB, 2 - 3",A. Jasson,"August 12, 2024 at 7:00:00 PM GMT+2",88.0,79.0,90.0,57.0,,,True
M. Jiménez,AaB,"Viborg - AaB, 2 - 3",M. Jørgensen,"August 12, 2024 at 7:00:00 PM GMT+2",89.0,92.0,90.0,53.0,,,True
M. Jørgensen,AaB,"Viborg - AaB, 2 - 3",O. Ross,"August 12, 2024 at 7:00:00 PM GMT+2",85.0,80.0,90.0,52.0,,,True
M. Westergaard,Viborg,"Viborg - AaB, 2 - 3",I. Jensen,"August 12, 2024 at 7:00:00 PM GMT+2",69.0,71.0,84.0,51.0,,,True
N. Arnórsson,AaB,"Viborg - AaB, 2 - 3",J. Grønning,"August 12, 2024 at 7:00:00 PM GMT+2",85.0,24.0,87.0,44.0,,,True
D. Anyembe,Viborg,"Viborg - AaB, 2 - 3",I. Jensen,"August 12, 2024 at 7:00:00 PM GMT+2",96.0,87.0,94.0,43.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",Ž. Zaletel,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,0.0,98.0,42.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,0.0,100.0,49.0,,,True
M. Westergaard,Viborg,"Viborg - AaB, 2 - 3",,"August 12, 2024 at 7:00:00 PM GMT+2",94.0,88.0,93.0,54.0,,,True
M. Jørgensen,AaB,"Viborg - AaB, 2 - 3",O. Ross,"August 12, 2024 at 7:00:00 PM GMT+2",87.0,84.0,91.0,43.0,,,True
I. Jensen,Viborg,"Viborg - AaB, 2 - 3",Serginho,"August 12, 2024 at 7:00:00 PM GMT+2",91.0,14.0,92.0,42.0,,,True
S. Kuzmić,Viborg,"Viborg - AaB, 2 - 3",A. Ementa,"August 12, 2024 at 7:00:00 PM GMT+2",73.0,28.0,89.0,39.0,,,True
N. Arnórsson,AaB,"Viborg - AaB, 2 - 3",M. Jørgensen,"August 12, 2024 at 7:00:00 PM GMT+2",98.0,24.0,92.0,43.0,,,True
O. Ross,AaB,"Viborg - AaB, 2 - 3",L. Kramer,"August 12, 2024 at 7:00:00 PM GMT+2",63.0,72.0,88.0,57.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",A. Ementa,"August 12, 2024 at 7:00:00 PM GMT+2",65.0,13.0,90.0,47.0,,,True
A. Ementa,Viborg,"Viborg - AaB, 2 - 3",S. Berger,"August 12, 2024 at 7:00:00 PM GMT+2",87.0,68.0,84.0,55.0,,,True
I. Jensen,Viborg,"Viborg - AaB, 2 - 3",A. Ementa,"August 12, 2024 at 7:00:00 PM GMT+2",87.0,12.0,90.0,50.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",N. Bürgy,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,100.0,86.0,48.0,,,True
Serginho,Viborg,"Viborg - AaB, 2 - 3",N. Bürgy,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,0.0,92.0,60.0,,,True
Ž. Zaletel,Viborg,"Viborg - AaB, 2 - 3",A. Ementa,"August 12, 2024 at 7:00:00 PM GMT+2",59.0,66.0,86.0,40.0,,,True
D. Anyembe,Viborg,"Viborg - AaB, 2 - 3",I. Jensen,"August 12, 2024 at 7:00:00 PM GMT+2",92.0,87.0,91.0,44.0,,,True
Ž. Zaletel,Viborg,"Viborg - AaB, 2 - 3",Renato Júnior,"August 12, 2024 at 7:00:00 PM GMT+2",65.0,68.0,89.0,39.0,,,True
D. Anyembe,Viborg,"Viborg - AaB, 2 - 3",Ž. Zaletel,"August 12, 2024 at 7:00:00 PM GMT+2",72.0,17.0,94.0,55.0,,,True
I. Jensen,Viborg,"Viborg - AaB, 2 - 3",A. Ementa,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,0.0,94.0,61.0,,,True
I. Jensen,Viborg,"Viborg - AaB, 2 - 3",Renato Júnior,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,0.0,92.0,48.0,,,True
N. Bürgy,Viborg,"Viborg - AaB, 2 - 3",Ž. Zaletel,"August 12, 2024 at 7:00:00 PM GMT+2",85.0,100.0,91.0,62.0,,,True
I. Jensen,Viborg,"Viborg - AaB, 2 - 3",S. Berger,"August 12, 2024 at 7:00:00 PM GMT+2",100.0,0.0,94.0,47.0,,,True
K. John,AaB,"Viborg - AaB, 2 - 3",M. Bomholt,"August 12, 2024 at 7:00:00 PM GMT+2",95.0,69.0,91.0,54.0,,,True
O. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",O. Brynhildsen,"August 9, 2024 at 7:00:00 PM GMT+2",66.0,89.0,90.0,60.0,,,True
A. Şimşir,Midtjylland,"Midtjylland - Vejle, 2 - 0",M. Bech,"August 9, 2024 at 7:00:00 PM GMT+2",95.0,28.0,90.0,42.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",O. Brynhildsen,"August 9, 2024 at 7:00:00 PM GMT+2",88.0,19.0,92.0,46.0,,,True
D. Čolina,Vejle,"Midtjylland - Vejle, 2 - 0",D. Emmanouilidis,"August 9, 2024 at 7:00:00 PM GMT+2",87.0,16.0,86.0,46.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",M. Bech,"August 9, 2024 at 7:00:00 PM GMT+2",88.0,0.0,96.0,45.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",E. Chilufya,"August 9, 2024 at 7:00:00 PM GMT+2",100.0,100.0,98.0,61.0,,,True
H. Barry,Vejle,"Midtjylland - Vejle, 2 - 0",G. Onugkha,"August 9, 2024 at 7:00:00 PM GMT+2",61.0,26.0,87.0,53.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",M. Bech,"August 9, 2024 at 7:00:00 PM GMT+2",87.0,0.0,92.0,42.0,,,True
A. Şimşir,Midtjylland,"Midtjylland - Vejle, 2 - 0",E. Chilufya,"August 9, 2024 at 7:00:00 PM GMT+2",91.0,21.0,100.0,56.0,,,True
D. Čolina,Vejle,"Midtjylland - Vejle, 2 - 0",C. Gammelgaard,"August 9, 2024 at 7:00:00 PM GMT+2",70.0,25.0,88.0,43.0,,,True
D. Čolina,Vejle,"Midtjylland - Vejle, 2 - 0",D. Emmanouilidis,"August 9, 2024 at 7:00:00 PM GMT+2",86.0,9.0,89.0,43.0,,,True
A. Şimşir,Midtjylland,"Midtjylland - Vejle, 2 - 0",O. Brynhildsen,"August 9, 2024 at 7:00:00 PM GMT+2",100.0,0.0,96.0,49.0,,,True
A. Şimşir,Midtjylland,"Midtjylland - Vejle, 2 - 0",J. Andersson,"August 9, 2024 at 7:00:00 PM GMT+2",88.0,26.0,90.0,60.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",E. Chilufya,"August 9, 2024 at 7:00:00 PM GMT+2",100.0,100.0,94.0,59.0,,,True
E. Chilufya,Midtjylland,"Midtjylland - Vejle, 2 - 0",O. Brynhildsen,"August 9, 2024 at 7:00:00 PM GMT+2",96.0,23.0,85.0,44.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",M. Bech,"August 9, 2024 at 7:00:00 PM GMT+2",83.0,0.0,88.0,44.0,,,True
A. Şimşir,Midtjylland,"Midtjylland - Vejle, 2 - 0",Franculino Djú,"August 9, 2024 at 7:00:00 PM GMT+2",86.0,8.0,90.0,52.0,,,True
L. Hujber,Vejle,"Midtjylland - Vejle, 2 - 0",,"August 9, 2024 at 7:00:00 PM GMT+2",84.0,90.0,95.0,46.0,,,True
H. Barry,Vejle,"Midtjylland - Vejle, 2 - 0",M. Elvius,"August 9, 2024 at 7:00:00 PM GMT+2",80.0,12.0,89.0,51.0,,,True
H. Barry,Vejle,"Midtjylland - Vejle, 2 - 0",G. Onugkha,"August 9, 2024 at 7:00:00 PM GMT+2",87.0,13.0,92.0,61.0,,,True
H. Barry,Vejle,"Midtjylland - Vejle, 2 - 0",G. Onugkha,"August 9, 2024 at 7:00:00 PM GMT+2",96.0,13.0,93.0,45.0,,,True
M. Juwara,Vejle,"Midtjylland - Vejle, 2 - 0",G. Onugkha,"August 9, 2024 at 7:00:00 PM GMT+2",75.0,75.0,88.0,53.0,,,True
H. Barry,Vejle,"Midtjylland - Vejle, 2 - 0",M. Juwara,"August 9, 2024 at 7:00:00 PM GMT+2",71.0,36.0,96.0,62.0,,,True
D. Čolina,Vejle,"Midtjylland - Vejle, 2 - 0",Y. N'Gbakoto,"August 9, 2024 at 7:00:00 PM GMT+2",90.0,100.0,90.0,53.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",Franculino Djú,"August 9, 2024 at 7:00:00 PM GMT+2",87.0,16.0,88.0,41.0,,,True
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",A. Gabriel,"August 9, 2024 at 7:00:00 PM GMT+2",100.0,100.0,95.0,57.0,,,True
E. Martínez,Midtjylland,"Midtjylland - Vejle, 2 - 0",M. Bech,"August 9, 2024 at 7:00:00 PM GMT+2",100.0,0.0,96.0,39.0,,,True
B. Hamalainen,Lyngby,"Lyngby - Midtjylland, 1 - 2",F. Gytkjær,"August 16, 2024 at 7:00:00 PM GMT+2",76.0,11.0,96.0,54.0,,,True
K. Finnsson,Lyngby,"Lyngby - Midtjylland, 1 - 2",F. Gytkjær,"August 16, 2024 at 7:00:00 PM GMT+2",88.0,15.0,88.0,50.0,,,True
J. Amon,Lyngby,"Lyngby - Midtjylland, 1 - 2",F. Gytkjær,"August 16, 2024 at 7:00:00 PM GMT+2",90.0,72.0,87.0,57.0,,,True
Franculino Djú,Midtjylland,"Lyngby - Midtjylland, 1 - 2",,"August 16, 2024 at 7:00:00 PM GMT+2",86.0,74.0,91.0,48.0,,,True
