id,player.name,matchId,player.id,team.name,matchId,pass.recipient.name,pass.accurate,label,date,minute,second,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,shot.xg,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.name,possession.attack.xg
2264864406,M. Ryberg,5605873,682962,Silkeborg U19,5605873,M. Søgaard Hansen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",69,36,,,,,pass,"['forward_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",29.0,53.0,43.0,66.0,,,,['transition_low'],3.0,0.0,29.0,53.0,48.0,81.0,Silkeborg U19,
2264864407,M. Søgaard Hansen,5605873,760857,Silkeborg U19,5605873,M. Øxenberg,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",69,37,,,,,pass,"['back_pass', 'short_or_medium_pass']",43.0,66.0,30.0,64.0,,,,['transition_low'],3.0,1.0,29.0,53.0,48.0,81.0,Silkeborg U19,
2264864408,M. Øxenberg,5605873,760859,Silkeborg U19,5605873,P. Søndergaard,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",69,38,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",30.0,64.0,48.0,81.0,,,,['transition_low'],3.0,2.0,29.0,53.0,48.0,81.0,Silkeborg U19,
2264863863,P. Søndergaard,5605873,742110,Brøndby U19,5605873,L. Larsen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",69,42,,,,,pass,"['recovery', 'short_or_medium_pass']",52.0,19.0,56.0,5.0,,,,[],4.0,0.0,52.0,19.0,54.0,0.0,Brøndby U19,
2264864409,M. Søgaard Hansen,5605873,760857,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",69,43,,,,,duel,['loose_ball_duel'],44.0,95.0,,,,,,[],4.0,1.0,52.0,19.0,54.0,0.0,Brøndby U19,
2264863864,L. Larsen,5605873,632570,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",69,43,,,,,duel,['loose_ball_duel'],56.0,5.0,,,,,,[],4.0,2.0,52.0,19.0,54.0,0.0,Brøndby U19,
2264864410,,5605873,0,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",69,45,,,,,game_interruption,['ball_out'],46.0,100.0,,,,,,[],4.0,3.0,52.0,19.0,54.0,0.0,Brøndby U19,
2264863870,P. Søndergaard,5605873,742110,Brøndby U19,5605873,A. Claridge,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,5,,,,,interception,"['forward_pass', 'head_pass', 'pass', 'pass_to_final_third', 'progressive_pass', 'recovery', 'short_or_medium_pass']",56.0,23.0,74.0,32.0,,,,"['attack', 'transition_medium']",9.0,0.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264864419,M. Øxenberg,5605873,760859,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,7,,,,,duel,['aerial_duel'],26.0,68.0,,,,,,"['attack', 'transition_medium']",9.0,1.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264863871,A. Claridge,5605873,634301,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,7,,,,,duel,['aerial_duel'],74.0,32.0,,,,,,"['attack', 'transition_medium']",9.0,2.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264863873,J. Ambæk,5605873,769201,Brøndby U19,5605873,N. Jakobsen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,9,,,,,pass,"['forward_pass', 'short_or_medium_pass']",73.0,39.0,81.0,34.0,,,,"['attack', 'transition_medium']",9.0,3.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264863875,N. Jakobsen,5605873,680375,Brøndby U19,5605873,M. Andersen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,10,,,,,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'short_or_medium_pass']",81.0,34.0,94.0,29.0,,,,"['attack', 'transition_medium']",9.0,4.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264863876,M. Andersen,5605873,821112,Brøndby U19,5605873,,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,12,,,,,pass,"['cross', 'cross_blocked', 'touch_in_box']",94.0,29.0,0.0,0.0,,,,"['attack', 'transition_medium']",9.0,5.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264864420,S. Laustsen,5605873,679251,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,14,,,,,interception,['recovery'],6.0,67.0,,,,,,"['attack', 'transition_medium']",9.0,6.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264864421,S. Stüker,5605873,742117,Silkeborg U19,5605873,L. Larsen,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,14,,,,,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",14.0,69.0,20.0,82.0,,,,"['attack', 'transition_medium']",9.0,7.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264863880,L. Larsen,5605873,632570,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,15,,,,,interception,"['loss', 'recovery', 'counterpressing_recovery']",80.0,18.0,,,,,,"['attack', 'transition_medium']",9.0,8.0,56.0,23.0,82.0,23.0,Brøndby U19,0.0
2264864422,V. Dahl,5605873,983588,Silkeborg U19,5605873,W. Kirk,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,16,,,,,pass,"['recovery', 'counterpressing_recovery', 'short_or_medium_pass']",18.0,77.0,21.0,93.0,,,,[],6.0,0.0,18.0,77.0,20.0,93.0,Silkeborg U19,
2264864423,W. Kirk,5605873,760867,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,18,,,,,duel,"['ground_duel', 'offensive_duel']",21.0,93.0,,,,,,[],6.0,1.0,18.0,77.0,20.0,93.0,Silkeborg U19,
2264863882,G. Nøhr,5605873,954382,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,19,,,,,duel,"['defensive_duel', 'ground_duel']",79.0,7.0,,,,,,[],6.0,2.0,18.0,77.0,20.0,93.0,Silkeborg U19,
2264863884,M. Andersen,5605873,821112,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,20,,,,,duel,"['defensive_duel', 'ground_duel']",82.0,7.0,,,,,,[],6.0,3.0,18.0,77.0,20.0,93.0,Silkeborg U19,
2264864424,W. Kirk,5605873,760867,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,21,,,,,duel,"['foul_suffered', 'ground_duel', 'loss', 'offensive_duel']",18.0,93.0,,,,,,[],6.0,4.0,18.0,77.0,20.0,93.0,Silkeborg U19,
2264863886,M. Andersen,5605873,821112,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",70,22,,,,,infraction,['foul'],80.0,7.0,,,,,,[],6.0,5.0,18.0,77.0,20.0,93.0,Silkeborg U19,
2264864446,C. Risom,5605873,842144,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",71,43,,,,,interception,"['recovery', 'carry']",2.0,45.0,,,15.0,40.0,,['transition_low'],9.0,0.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264864447,C. Risom,5605873,842144,Silkeborg U19,5605873,V. Dahl,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",71,47,,,,,pass,"['hand_pass', 'lateral_pass', 'short_or_medium_pass']",15.0,40.0,27.0,86.0,,,,['transition_low'],9.0,1.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264864448,V. Dahl,5605873,983588,Silkeborg U19,5605873,S. Stüker,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",71,49,,,,,pass,"['back_pass', 'short_or_medium_pass']",27.0,86.0,17.0,96.0,,,,['transition_low'],9.0,2.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264864449,S. Stüker,5605873,742117,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",71,53,,,,,touch,['carry'],17.0,96.0,,,40.0,96.0,,['transition_low'],9.0,3.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264864450,S. Stüker,5605873,742117,Silkeborg U19,5605873,P. Søndergaard,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",71,58,,,,,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",40.0,96.0,46.0,84.0,,,,['transition_low'],9.0,4.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264863929,P. Søndergaard,5605873,742110,Brøndby U19,5605873,V. Dahl,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,0,,,,,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",54.0,16.0,64.0,17.0,,,,['transition_low'],9.0,5.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264864451,V. Dahl,5605873,983588,Silkeborg U19,5605873,N. Jakobsen,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,0,,,,,pass,"['progressive_pass', 'short_or_medium_pass']",36.0,83.0,36.0,97.0,,,,['transition_low'],9.0,6.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264863944,N. Jakobsen,5605873,680375,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,4,,,,,touch,[],64.0,3.0,,,,,,['transition_low'],9.0,7.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264864453,M. Øxenberg,5605873,760859,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,8,,,,,duel,"['defensive_duel', 'ground_duel', 'loss']",30.0,77.0,,,,,,['transition_low'],9.0,8.0,2.0,45.0,26.0,79.0,Silkeborg U19,
2264863942,N. Jakobsen,5605873,680375,Brøndby U19,5605873,N. Jakobsen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,8,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",74.0,21.0,70.0,23.0,,,,"['attack', 'transition_high']",10.0,0.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863933,N. Jakobsen,5605873,680375,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,8,,,,,duel,"['ground_duel', 'offensive_duel']",70.0,23.0,,,,,,"['attack', 'transition_high']",10.0,1.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863936,A. Claridge,5605873,634301,Brøndby U19,5605873,L. Larsen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,11,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",57.0,21.0,74.0,6.0,,,,"['attack', 'transition_high']",10.0,2.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863938,L. Larsen,5605873,632570,Brøndby U19,5605873,A. Claridge,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,12,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",74.0,6.0,63.0,23.0,,,,"['attack', 'transition_high']",10.0,3.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863947,A. Claridge,5605873,634301,Brøndby U19,5605873,M. Andersen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,17,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",63.0,23.0,76.0,31.0,,,,"['attack', 'transition_high']",10.0,4.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863949,M. Andersen,5605873,821112,Brøndby U19,5605873,A. Claridge,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,18,,,,,pass,"['back_pass', 'short_or_medium_pass']",76.0,31.0,69.0,25.0,,,,"['attack', 'transition_high']",10.0,5.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863950,A. Claridge,5605873,634301,Brøndby U19,5605873,J. Ambæk,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,21,,,,,pass,['short_or_medium_pass'],69.0,25.0,70.0,41.0,,,,"['attack', 'transition_high']",10.0,6.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863952,J. Ambæk,5605873,769201,Brøndby U19,5605873,A. Claridge,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,22,,,,,pass,"['back_pass', 'short_or_medium_pass']",70.0,41.0,55.0,35.0,,,,"['attack', 'transition_high']",10.0,7.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863954,A. Claridge,5605873,634301,Brøndby U19,5605873,L. Larsen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,25,,,,,pass,"['lateral_pass', 'pass_to_final_third', 'short_or_medium_pass']",55.0,35.0,68.0,7.0,,,,"['attack', 'transition_high']",10.0,8.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264863955,L. Larsen,5605873,632570,Brøndby U19,5605873,V. Dahl,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,27,,,,,pass,"['loss', 'short_or_medium_pass']",68.0,7.0,68.0,17.0,,,,"['attack', 'transition_high']",10.0,9.0,74.0,21.0,68.0,17.0,Brøndby U19,0.0
2264864454,V. Dahl,5605873,983588,Silkeborg U19,5605873,S. Stüker,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,28,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",32.0,83.0,24.0,90.0,,,,[],4.0,0.0,32.0,83.0,19.0,92.0,Silkeborg U19,
2264863959,N. Jakobsen,5605873,680375,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,30,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",76.0,10.0,,,,,,[],4.0,1.0,32.0,83.0,19.0,92.0,Silkeborg U19,
2264864455,S. Stüker,5605873,742117,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,31,,,,,duel,"['dribble', 'foul_suffered', 'ground_duel', 'offensive_duel']",24.0,90.0,,,,,,[],4.0,2.0,32.0,83.0,19.0,92.0,Silkeborg U19,
2264863961,N. Jakobsen,5605873,680375,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",72,31,,,,,infraction,['foul'],81.0,8.0,,,,,,[],4.0,3.0,32.0,83.0,19.0,92.0,Silkeborg U19,
2264863984,P. Søndergaard,5605873,742110,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",74,37,,,,,clearance,[],56.0,13.0,,,,,,[],2.0,0.0,56.0,13.0,80.0,0.0,Brøndby U19,
2264864469,,5605873,0,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",74,41,,,,,game_interruption,['ball_out'],20.0,100.0,,,,,,[],2.0,1.0,56.0,13.0,80.0,0.0,Brøndby U19,
2264863985,M. Jensen,5605873,625215,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,0,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery', 'carry']",39.0,93.0,,,36.0,80.0,,['transition_medium'],5.0,0.0,39.0,93.0,69.0,57.0,Brøndby U19,
2264864475,W. Møller,5605873,817235,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,1,,,,,duel,"['ground_duel', 'offensive_duel']",61.0,7.0,,,,,,['transition_medium'],5.0,1.0,39.0,93.0,69.0,57.0,Brøndby U19,
2264863986,M. Jensen,5605873,625215,Brøndby U19,5605873,D. Riaz,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,2,,,,,pass,['short_or_medium_pass'],36.0,80.0,40.0,73.0,,,,['transition_medium'],5.0,2.0,39.0,93.0,69.0,57.0,Brøndby U19,
2264863987,D. Riaz,5605873,766627,Brøndby U19,5605873,A. Claridge,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,3,,,,,pass,['short_or_medium_pass'],40.0,73.0,45.0,60.0,,,,['transition_medium'],5.0,3.0,39.0,93.0,69.0,57.0,Brøndby U19,
2264863988,A. Claridge,5605873,634301,Brøndby U19,5605873,S. Laustsen,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,5,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass', 'smart_pass', 'through_pass']",45.0,60.0,69.0,57.0,,,,['transition_medium'],5.0,4.0,39.0,93.0,69.0,57.0,Brøndby U19,
2264864476,S. Laustsen,5605873,679251,Silkeborg U19,5605873,C. Risom,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,7,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",31.0,43.0,10.0,49.0,,,,['transition_low'],2.0,0.0,31.0,43.0,40.0,44.0,Silkeborg U19,
2264864477,C. Risom,5605873,842144,Silkeborg U19,5605873,A. Claridge,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,9,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",10.0,49.0,40.0,44.0,,,,['transition_low'],2.0,1.0,31.0,43.0,40.0,44.0,Silkeborg U19,
2264863991,A. Claridge,5605873,634301,Brøndby U19,5605873,W. Bjergfeldt,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,13,,,,,interception,"['head_pass', 'lateral_pass', 'pass', 'recovery', 'short_or_medium_pass']",60.0,56.0,55.0,89.0,,,,['transition_medium'],8.0,0.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264863992,W. Bjergfeldt,5605873,719135,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,16,,,,,touch,['carry'],55.0,89.0,,,37.0,89.0,,['transition_medium'],8.0,1.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264863993,W. Bjergfeldt,5605873,719135,Brøndby U19,5605873,W. Sonne,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,19,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",37.0,89.0,27.0,54.0,,,,['transition_medium'],8.0,2.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264863994,W. Sonne,5605873,766619,Brøndby U19,5605873,P. Søndergaard,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,23,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",27.0,54.0,31.0,37.0,,,,['transition_medium'],8.0,3.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264863995,P. Søndergaard,5605873,742110,Brøndby U19,5605873,L. Larsen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,25,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",31.0,37.0,48.0,7.0,,,,['transition_medium'],8.0,4.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264863996,L. Larsen,5605873,632570,Brøndby U19,5605873,O. Sejer Lauritsen,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,32,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",48.0,7.0,34.0,43.0,,,,['transition_medium'],8.0,5.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264863997,O. Sejer Lauritsen,5605873,1102392,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,34,,,,,touch,"['progressive_run', 'carry']",34.0,43.0,,,52.0,33.0,,['transition_medium'],8.0,6.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264863998,O. Sejer Lauritsen,5605873,1102392,Brøndby U19,5605873,C. Risom,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",75,37,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area', 'short_or_medium_pass', 'smart_pass', 'through_pass']",52.0,33.0,86.0,47.0,,,,['transition_medium'],8.0,7.0,60.0,56.0,86.0,47.0,Brøndby U19,
2264864022,O. Sejer Lauritsen,5605873,1102392,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",76,59,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery', 'carry']",6.0,57.0,,,10.0,53.0,,[],6.0,0.0,6.0,57.0,38.0,75.0,Brøndby U19,
2264864511,B. Binggeli,5605873,679233,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",76,59,,,,,duel,"['ground_duel', 'offensive_duel']",94.0,43.0,,,,,,[],6.0,1.0,6.0,57.0,38.0,75.0,Brøndby U19,
2264864024,O. Sejer Lauritsen,5605873,1102392,Brøndby U19,5605873,J. Ambæk,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",77,1,,,,,pass,"['forward_pass', 'short_or_medium_pass']",10.0,53.0,37.0,74.0,,,,[],6.0,2.0,6.0,57.0,38.0,75.0,Brøndby U19,
2264864512,M. Micha Jacobsen,5605873,740103,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",77,3,,,,,duel,"['defensive_duel', 'ground_duel']",63.0,26.0,,,,,,[],6.0,3.0,6.0,57.0,38.0,75.0,Brøndby U19,
2264864026,J. Ambæk,5605873,769201,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",77,3,,,,,duel,"['foul_suffered', 'ground_duel', 'offensive_duel']",37.0,74.0,,,,,,[],6.0,4.0,6.0,57.0,38.0,75.0,Brøndby U19,
2264864513,M. Micha Jacobsen,5605873,740103,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",77,4,,,,,infraction,['foul'],62.0,25.0,,,,,,[],6.0,5.0,6.0,57.0,38.0,75.0,Brøndby U19,
2264864522,M. Micha Jacobsen,5605873,740103,Silkeborg U19,5605873,S. Stüker,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,17,,,,,pass,"['lateral_pass', 'long_pass', 'recovery']",25.0,40.0,25.0,67.0,,,,[],14.0,0.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864523,S. Stüker,5605873,742117,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,20,,,,,duel,"['aerial_duel', 'loss', 'carry']",25.0,67.0,,,38.0,70.0,,[],14.0,1.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864061,M. Andersen,5605873,821112,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,20,,,,,duel,['aerial_duel'],75.0,33.0,,,,,,[],14.0,2.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864063,A. Claridge,5605873,634301,Brøndby U19,5605873,S. Stüker,False,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,23,,,,,pass,"['loss', 'short_or_medium_pass']",60.0,38.0,62.0,30.0,,,,[],14.0,3.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864524,S. Stüker,5605873,742117,Silkeborg U19,5605873,W. Kirk,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,26,,,,,pass,"['recovery', 'counterpressing_recovery', 'short_or_medium_pass']",38.0,70.0,34.0,62.0,,,,[],14.0,4.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864525,W. Kirk,5605873,760867,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,26,,,,,touch,[],34.0,62.0,,,,,,[],14.0,5.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864526,M. Øxenberg,5605873,760859,Silkeborg U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,27,,,,,duel,['loose_ball_duel'],29.0,61.0,,,,,,[],14.0,6.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864792,,5605873,0,Brøndby U19,5605873,,,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,27,,,,,duel,['loose_ball_duel'],71.0,39.0,,,,,,[],14.0,7.0,25.0,40.0,70.0,27.0,Silkeborg U19,
2264864527,S. Stüker,5605873,742117,Silkeborg U19,5605873,M. Ryberg,True,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",80,29,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",42.0,61.0,42.0,38.0,,,,[],14.0,8.0,25.0,40.0,70.0,27.0,Silkeborg U19,
