player.id,player.name,team.name,matchId,label,date,position_names,position_codes,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses
593779,L. Sandgrav,Lyngby,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Left Centre Midfielder'],['lcmf'],29.03,37.5,33.33,0.0,80.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0,0,0,50.0,100.0,0.0,0,76.92,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0,0.0,29.03,50.0,25.0,25.0,76.92,1,1,1,0,83,83,0,0,0,0,0,0,0,0,0,31,9,8,3,12,4,4,0,1,30,24,0,0,4,3,0,0,6,3,7,7,0,0,0,0,13,10,3,1,4,1,5,13,9,4,1,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,11,7,1,15,6,2,0.0,0.0,0.0,17,0,1,0,0,0,0,1,3,3,6,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,9,4,3,1,13,10,19.32,31.57,60.1,11.93,33.61,8.67,13.01,4.34,1.08,0.0,0.0,32.53,0.0,4.34,0.0,4.34,0.0,0.0,5.42,9.76,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,7.59,1.08,6.51,7.59,0.0,0.0,14.1,3.25,0.0,0.0,0.0,7.59,1.08,0.0,16.27,6.51,2.17,9.76,3.25,4.34,26.02,0.0,0.0,3.25,7.59,0.0,0.0,10.84,1.08,1.08,14.09,4.34,0.0,0.0,0.0,0.0,2.17,3.25,0.0,0.0,0.0,18.43,0.0,1.08,0.0,0.0,0.0,0.0,3.25,3.25,6.51,0.0,0.0,1.08,0.0,1.08,0.0,0.0,2.17,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.76,4.34,3.25,1.08,14.1,10.84
561757,L. Lissens,Lyngby,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Left Centre Back (3 at the back)'],['lcb3'],36.36,27.27,50.0,44.44,86.67,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,0,78.57,100.0,0.0,0,100.0,66.67,0.0,0.0,0.0,75.0,0.0,0.0,100.0,44.44,0.0,0,0.0,63.64,81.82,50.0,0.0,100.0,1,1,0,0,99,99,0,0,1,0,0,0,0,0,0,22,8,11,3,2,1,9,4,0,30,26,0,0,4,3,0,0,14,11,6,6,0,0,0,0,5,5,6,4,0,0,3,14,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,8,4,2,0.14,0.0,0.0,16,1,1,0,4,0,0,0,1,8,3,0,0,2,2,0,0,0,6,0,0,9,4,0,0,0,0,0,0,0,0,14,9,1,0,5,5,21.94,46.28,0.0,10.0,20.0,10.0,1.82,8.18,0.0,0.0,0.0,27.27,0.0,3.64,0.0,0.0,0.91,0.0,2.73,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,5.45,0.0,0.0,4.55,5.45,0.0,0.0,0.0,0.91,0.0,0.0,7.27,3.64,1.82,7.27,2.73,0.91,23.64,0.0,0.0,10.0,5.45,0.0,0.0,4.55,3.64,0.0,12.73,0.91,0.0,0.0,0.0,0.0,0.0,2.73,0.13,0.0,0.0,14.55,0.91,0.91,0.0,3.64,0.0,0.0,0.91,7.27,2.73,0.0,0.0,0.0,0.0,5.45,0.0,0.0,1.82,1.82,0.0,0.0,8.18,3.64,0.0,0.0,0.0,0.0,0.0,0,0.0,12.73,8.18,0.91,0.0,4.55,4.55
556414,D. Wilkins,SønderjyskE,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Right Wingback'],['rwb'],6.67,0.0,33.33,0.0,66.67,0.0,50.0,33.33,100.0,0.0,0.0,0.0,0,0,0,80.0,80.0,0.0,100,50.0,66.67,33.33,0.0,50.0,66.67,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,28.57,33.33,0.0,50.0,1,1,1,0,62,62,0,0,0,0,1,0,0,0,0,15,1,7,0,3,1,0,0,2,18,12,0,0,2,1,3,1,5,4,5,4,0,0,1,1,6,3,3,2,1,1,3,10,5,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,2,1,0,13,1,0,0.0,0.07,0.0,12,2,1,0,1,0,0,0,0,3,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,6,3,22.03,47.81,5.3,2.9,21.77,10.16,4.35,0.0,2.9,0.0,0.0,26.13,0.0,2.9,4.35,1.45,0.0,0.0,4.35,7.26,1.45,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,7.26,0.0,7.26,7.26,0.0,1.45,8.71,4.35,4.35,1.45,0.0,1.45,0.0,0.0,18.87,1.45,0.0,1.45,0.0,1.45,17.42,0.0,1.45,5.81,5.81,0.0,1.45,4.35,2.9,1.45,14.51,5.8,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.1,0.0,17.42,2.9,1.45,0.0,1.45,0.0,0.0,0.0,4.35,1.45,0.0,0.0,0.0,0.0,2.9,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.35,2.9,1.45,0.0,8.71,4.35
551993,C. Winther,Lyngby,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2","['Right Centre Midfielder', 'Left Centre Midfielder']","['rcmf', 'lcmf']",62.5,20.0,75.0,100.0,77.42,0.0,62.5,0.0,100.0,0.0,0.0,0.0,0,0,0,64.29,100.0,100.0,0,87.5,77.78,0.0,0.0,0.0,71.43,100.0,0.0,100.0,100.0,0.0,0,0.0,68.75,60.0,50.0,100.0,87.5,1,1,0,0,99,99,0,0,2,0,0,0,0,0,0,16,10,5,1,4,3,2,2,2,31,24,0,0,8,5,0,0,14,9,5,5,1,1,0,0,8,7,9,7,2,2,3,9,7,4,2,1,0,0,0,1,0,0,0,2,0,5,4,0,0,0,9,5,0,11,4,2,0.03,0.0,0.0,18,1,2,0,0,0,0,2,1,7,6,1,0,2,2,0,0,0,5,1,0,2,2,0,0,0,0,0,0,0,0,11,3,2,2,8,7,21.51,39.35,29.4,8.18,14.55,4.55,3.64,1.82,1.82,0.0,0.0,28.18,0.0,7.27,0.0,1.82,1.82,0.0,2.73,6.36,0.0,0.0,0.0,1.82,0.91,0.0,0.91,0.0,0.0,4.55,0.0,12.73,4.55,0.91,0.0,7.27,8.18,0.0,0.0,0.0,4.55,0.0,0.0,10.0,3.64,1.82,9.09,0.91,2.73,21.82,0.0,0.0,8.18,4.55,0.91,0.0,6.36,6.36,1.82,8.19,3.64,0.0,0.0,0.0,0.0,3.64,4.55,0.03,0.0,0.0,16.36,0.91,1.82,0.0,0.0,0.0,0.0,0.91,6.36,5.45,0.91,0.0,1.82,0.0,4.55,0.91,0.0,1.82,1.82,0.0,0.0,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,2.73,1.82,1.82,7.27,6.36
450163,T. Sommer,SønderjyskE,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Centre Back'],['cb'],58.33,20.0,25.0,88.89,83.08,0.0,53.85,0.0,0.0,100.0,0.0,100.0,0,0,0,61.9,100.0,0.0,0,90.63,40.0,0.0,0.0,0.0,63.64,0.0,0.0,0.0,88.89,0.0,0,0.0,70.83,80.0,25.0,0.0,90.63,1,1,0,0,99,99,1,0,1,0,0,0,0,0,0,24,14,5,1,4,1,9,8,0,65,54,0,0,13,7,0,0,21,13,5,5,0,0,0,0,32,29,10,4,0,0,4,9,8,1,1,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,17,1,0,17,9,1,0.04,0.0,0.0,39,0,0,0,1,0,0,0,1,11,6,0,0,1,0,0,0,1,7,0,0,9,8,0,0,0,0,0,0,0,0,17,4,1,0,32,29,23.81,51.42,0.0,15.45,21.82,4.55,3.64,8.18,0.0,0.91,0.0,59.09,0.0,11.82,0.0,0.0,0.91,0.0,3.64,7.27,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,5.45,0.0,19.09,4.55,0.0,0.0,29.09,9.09,0.0,0.0,0.0,0.91,0.0,0.0,15.45,8.18,0.91,12.73,0.91,0.91,49.09,0.0,0.0,11.82,4.55,0.0,0.0,26.36,3.64,0.0,8.19,0.91,0.0,0.0,0.0,0.0,3.64,6.36,0.03,0.0,0.0,35.45,0.0,0.0,0.0,0.91,0.0,0.0,0.91,10.0,5.45,0.0,0.0,0.0,0.91,6.36,0.0,0.0,0.91,0.0,0.0,0.0,8.18,7.27,0.0,0.0,0.0,0.0,0.0,0,0.0,15.45,3.64,0.91,0.0,29.09,26.36
56095,A. Bjelland,Lyngby,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Centre Back'],['cb'],30.77,14.29,0.0,66.67,80.77,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.62,100.0,0.0,0,87.5,71.43,0.0,0.0,0.0,50.0,0.0,100.0,100.0,66.67,0.0,0,0.0,76.92,100.0,0.0,0.0,87.5,1,1,1,0,62,62,0,0,0,0,0,0,0,0,0,13,4,7,1,0,0,3,2,0,26,21,0,0,4,2,0,0,13,11,1,1,0,0,0,0,8,7,7,5,0,0,5,12,12,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,10,2,0,4,2,2,0.0,0.0,0.0,13,1,0,0,2,0,0,1,0,8,3,0,2,3,3,1,1,0,4,0,2,3,2,0,0,0,0,0,0,0,0,10,7,0,0,8,7,26.44,40.79,0.0,14.52,18.87,10.16,0.0,4.35,0.0,0.0,0.0,37.74,0.0,5.81,0.0,0.0,0.0,0.0,7.26,17.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,2.9,18.87,1.45,0.0,0.0,11.61,10.16,0.0,0.0,0.0,2.9,0.0,0.0,5.81,2.9,2.9,5.81,1.45,0.0,30.48,0.0,0.0,15.97,1.45,0.0,0.0,10.16,7.26,0.0,17.42,0.0,0.0,0.0,0.0,0.0,1.45,2.9,0.0,0.0,0.0,18.87,1.45,0.0,0.0,2.9,0.0,0.0,0.0,11.61,4.35,0.0,2.9,1.45,0.0,5.81,0.0,2.9,4.35,4.35,1.45,1.45,4.35,2.9,0.0,0.0,0.0,0.0,0.0,0,0.0,14.52,10.16,0.0,0.0,11.61,10.16
38229,B. Hamalainen,Lyngby,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Left Back (5 at the back)'],['lb5'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.04,62.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56094,J. Storch,Lyngby,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Goalkeeper'],['gk'],100.0,0.0,0.0,100.0,86.96,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,88.89,0.0,0.0,0,80.0,72.73,0.0,0.0,0.0,77.78,0.0,87.5,0.0,0.0,75.0,0,100.0,100.0,0.0,0.0,0.0,80.0,1,1,0,0,99,99,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,23,20,0,0,3,3,0,0,18,16,0,0,0,0,0,0,5,4,11,8,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,2,1,0.0,0.0,1.13,12,0,0,0,2,0,0,0,0,9,0,0,8,0,0,3,5,0,7,0,7,0,0,0,1,4,6,0,2,2,3,2,0,0,0,5,4,34.09,50.63,0.0,6.36,1.82,0.0,0.0,1.82,0.0,0.0,0.0,20.91,0.0,2.73,0.0,0.0,0.0,0.0,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,0.0,0.0,0.0,4.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,1.82,0.91,1.82,0.0,0.0,18.18,0.0,0.0,14.55,0.0,0.0,0.0,3.64,7.27,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,1.02,10.91,0.0,0.0,0.0,1.82,0.0,0.0,0.0,8.18,0.0,0.0,7.27,0.0,0.0,6.36,0.0,6.36,0.0,0.0,2.73,4.55,0.0,0.0,0.91,3.64,5.45,1.82,2.73,0,1.82,1.82,0.0,0.0,0.0,4.55,3.64
57429,D. Grétarsson,SønderjyskE,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Left Centre Back (3 at the back)'],['lcb3'],53.85,33.33,33.33,75.0,79.07,0.0,57.14,0.0,0.0,100.0,0.0,0.0,0,0,0,52.94,85.71,0.0,0,100.0,50.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,75.0,0.0,0,0.0,69.23,100.0,33.33,0.0,100.0,1,1,1,0,73,73,0,0,1,0,0,0,0,0,0,13,7,3,1,3,1,4,3,0,43,34,0,0,7,4,0,0,17,9,7,6,0,0,0,0,17,17,8,4,0,0,3,6,6,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,11,2,1,10,5,2,0.03,0.0,0.0,29,0,0,0,5,0,0,1,1,10,4,0,0,0,0,0,0,1,7,0,0,4,3,0,0,0,0,0,0,0,0,9,3,1,0,17,17,23.09,41.17,0.0,13.56,16.03,3.7,3.7,4.93,0.0,0.0,0.0,53.01,0.0,8.63,0.0,0.0,1.23,0.0,3.7,7.4,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,3.7,0.0,20.96,8.63,0.0,0.0,20.96,9.86,0.0,0.0,0.0,2.47,1.23,0.0,12.33,6.16,2.47,8.63,1.23,1.23,41.92,0.0,0.0,11.1,7.4,0.0,0.0,20.96,4.93,0.0,7.4,1.23,0.0,0.0,0.0,0.0,2.47,4.93,0.04,0.0,0.0,35.75,0.0,0.0,0.0,6.16,0.0,0.0,1.23,12.33,4.93,0.0,0.0,1.23,1.23,8.63,0.0,0.0,0.0,0.0,0.0,0.0,4.93,3.7,0.0,0.0,0.0,0.0,0.0,0,0.0,11.1,3.7,1.23,0.0,20.96,20.96
56292,A. Oggesen,SønderjyskE,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Right Wingback'],['rwb'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,37,37,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,11,9,0,0,0,0,1,0,2,1,1,1,0,0,0,0,7,6,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0.0,0.0,0.0,7,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,6,18.82,31.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224165,F. Gytkjær,Lyngby,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Striker'],['cf'],28.13,50.0,20.0,16.67,50.0,0.0,0.0,0.0,100.0,50.0,0.0,50.0,0,0,0,0.0,50.0,0.0,0,75.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.67,0.0,0,0.0,34.38,100.0,20.0,50.0,75.0,1,1,0,0,99,99,1,0,2,0,1,0,0,0,0,32,9,4,2,10,2,6,1,1,10,5,0,0,1,0,1,0,2,0,2,1,0,0,0,0,4,3,1,1,2,2,0,4,4,5,2,0,0,0,0,0,0,0,0,9,0,12,4,1,0,0,3,3,0,10,1,0,0.12,0.0,0.0,3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,11,4,2,1,4,3,16.16,20.83,11.5,2.73,29.09,3.64,9.09,5.45,0.91,0.91,0.0,9.09,0.0,0.91,0.91,1.82,1.82,0.0,0.0,3.64,0.91,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,10.91,0.91,1.82,1.82,0.0,0.0,3.64,0.91,0.0,0.0,0.0,2.73,0.0,0.0,9.09,0.91,0.0,8.18,1.82,1.82,4.55,0.0,0.0,0.0,0.91,0.0,0.0,2.73,0.91,1.82,3.64,4.55,0.0,0.0,0.0,0.0,3.64,0.0,0.11,0.0,0.0,2.73,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.91,1.82,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.91,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,3.64,1.82,0.91,3.64,2.73
224158,N. Flø,SønderjyskE,5585693,"SønderjyskE - Lyngby, 1 - 1","July 26, 2024 at 7:00:00 PM GMT+2",['Goalkeeper'],['gk'],0.0,0.0,0.0,0.0,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,82.35,0.0,0.0,0,100.0,70.0,0.0,0.0,0.0,85.71,0.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,1,1,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,2,2,0,0,17,14,0,0,0,0,0,0,4,4,10,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,0.0,0.0,0.27,19,0,0,0,1,0,0,0,0,7,1,0,6,0,0,4,2,0,6,0,6,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,4,29.34,48.36,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,0.0,1.82,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,0.0,0.0,0.0,3.64,9.09,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.91,0.0,0.0,0.0,0.0,19.09,0.0,0.0,12.73,0.0,0.0,0.0,3.64,6.36,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.25,17.27,0.0,0.0,0.0,0.91,0.0,0.0,0.0,6.36,0.91,0.0,5.45,0.0,0.0,5.45,0.0,5.45,0.0,0.0,3.64,1.82,0.0,0.0,0.91,0.91,1.82,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.64,3.64
