player.id,player.name,team.name,label,date,position_codes,total_minutesOnField,average_successfulPassesToFinalThird,percent_aerialDuelsWon,percent_newSuccessfulDribbles,average_throughPasses,percent_duelsWon,percent_successfulPassesToFinalThird,average_xgAssist,average_crosses,average_progressivePasses,average_progressiveRun,average_accelerations,average_passesToFinalThird,percent_successfulProgressivePasses,percent_successfulPasses,average_ballRecoveries,average_interceptions,average_defensiveDuels,average_successfulDefensiveAction,average_forwardPasses,average_successfulForwardPasses,average_touchInBox,average_xgShot,average_keyPasses,average_successfulAttackingActions,average_shotAssists
679269,M. Svane,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lb'],94,1.91,66.67,66.67,0.0,31.58,100.0,0.12,1.91,6.7,0.96,0.0,1.91,42.86,76.47,6.7,4.79,9.57,14.36,11.49,6.7,0.0,0.0,1.91,2.87,2.87
679266,E. Omerovic,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['rcb'],94,1.91,0.0,0.0,0.0,37.5,66.67,0.0,0.0,3.83,0.0,0.0,2.87,100.0,96.97,5.74,1.91,6.7,5.74,10.53,9.57,0.96,0.0,0.0,0.0,0.0
629044,E. Thor,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lw'],94,0.96,0.0,33.33,0.0,42.86,50.0,0.16,0.96,1.91,1.91,0.0,1.91,100.0,72.22,1.91,2.87,2.87,4.79,3.83,3.83,3.83,0.27,0.96,1.91,2.87
1107710,P. Arvid Rolke,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['rdmf', 'rcb3', 'rcmf']",101,2.67,50.0,33.33,0.0,27.27,60.0,0.15,0.0,4.46,0.0,0.0,4.46,100.0,96.08,8.02,2.67,8.91,7.13,11.58,10.69,2.67,0.02,0.89,0.89,2.67
1100469,E. Favor Fully,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lcb3'],16,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100458,Y. Ouorou,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['ramf', 'rw', 'cf']",85,3.18,50.0,100.0,0.0,33.33,100.0,0.19,2.12,5.29,1.06,0.0,3.18,80.0,83.33,5.29,3.18,3.18,6.35,4.24,3.18,2.12,0.01,1.06,3.18,1.06
1100439,A. Moro,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['rcmf'],34,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100434,E. A´Ngon,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['lcb', 'lcb3', 'cb']",101,4.46,0.0,0.0,2.67,28.57,45.45,0.0,0.0,8.02,0.89,0.0,9.8,66.67,79.59,1.78,0.89,5.35,3.56,19.6,11.58,0.89,0.06,0.0,0.0,0.0
1100378,S. Dalby Wille,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['gk'],101,0.89,100.0,0.0,0.0,100.0,100.0,0.0,0.0,8.02,0.0,0.0,0.89,77.78,90.32,5.35,1.78,0.0,1.78,15.15,12.48,0.0,0.0,0.0,0.0,0.0
1075030,A. Arouna,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['cf'],28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983588,V. Dahl,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['rwf', 'rcmf3']",68,3.97,50.0,0.0,1.32,12.5,100.0,0.07,1.32,2.65,1.32,1.32,3.97,100.0,90.63,0.0,0.0,3.97,0.0,9.26,5.29,1.32,0.0,0.0,0.0,1.32
905293,S. Traoré,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['rw'],28,0.0,0.0,0.0,0.0,54.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842144,C. Risom,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['gk'],101,0.0,0.0,0.0,0.89,50.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,50.0,93.33,1.78,0.0,0.89,1.78,13.37,11.58,0.0,0.0,0.0,0.0,0.0
817235,W. Møller,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['lcb', 'lb']",101,3.56,66.67,0.0,0.0,55.56,80.0,0.0,0.89,9.8,3.56,0.0,4.46,90.91,92.75,8.91,4.46,4.46,8.02,15.15,14.26,0.0,0.0,0.0,0.0,0.0
762898,M. Frederiksen,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['lcmf', 'ldmf']",101,4.46,100.0,75.0,0.0,52.94,83.33,0.0,0.0,6.24,0.0,0.0,5.35,100.0,94.44,7.13,1.78,4.46,7.13,6.24,6.24,0.89,0.02,0.0,2.67,0.0
761130,O. Mandrup,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['cf'],73,1.23,100.0,100.0,1.23,80.0,50.0,0.0,1.23,0.0,2.47,1.23,2.47,0.0,75.0,1.23,0.0,0.0,0.0,2.47,1.23,4.93,0.14,0.0,2.47,1.23
761114,A. Mandrup,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['lb', 'lb5']",101,1.78,100.0,100.0,0.0,37.5,100.0,0.0,0.89,4.46,1.78,0.89,1.78,60.0,78.13,11.58,8.02,4.46,13.37,8.91,6.24,0.89,0.0,0.0,1.78,0.0
760867,W. Kirk,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['rcmf3', 'rwf']",94,4.79,0.0,100.0,0.0,20.0,83.33,0.12,0.0,5.74,0.96,0.0,5.74,100.0,92.31,4.79,0.96,8.62,6.7,13.4,11.49,1.91,0.15,0.0,1.91,0.96
760859,M. Øxenberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['dmf'],101,9.8,50.0,0.0,0.89,36.36,84.62,0.06,0.0,10.69,1.78,0.0,11.58,66.67,91.67,5.35,5.35,5.35,8.02,25.84,21.39,0.0,0.0,0.0,0.0,0.89
760857,M. Søgaard Hansen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['cf'],50,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,1.8,0.0,0.0,1.8,0.0,63.64,0.0,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752258,L. Risager Kristensen,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['rb5'],16,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751640,S. Christoffersen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['cf'],51,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,1.76,0.0,0.0,1.76,0.0,66.67,0.0,0.0,5.29,3.53,1.76,0.0,1.76,0.37,0.0,3.53,0.0
751267,L. Osmani,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['amf'],39,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742117,S. Stüker,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['rb'],101,1.78,50.0,0.0,0.0,20.0,100.0,0.0,6.24,5.35,1.78,0.89,1.78,50.0,80.85,8.02,2.67,7.13,6.24,8.02,8.02,0.0,0.0,0.0,1.78,0.0
740103,M. Micha Jacobsen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lcb'],50,3.6,100.0,0.0,1.8,33.33,100.0,0.0,0.0,7.2,0.0,0.0,3.6,50.0,91.11,5.4,0.0,1.8,0.0,12.6,9.0,0.0,0.0,0.0,0.0,0.0
703476,W. Pedersen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lb'],23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682962,M. Ryberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lcmf3'],101,2.67,50.0,66.67,0.0,44.44,100.0,0.22,0.0,4.46,2.67,2.67,2.67,80.0,94.92,2.67,0.89,4.46,3.56,8.02,7.13,0.89,0.05,0.0,2.67,2.67
682107,R. Nybo,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['rb', 'rb5']",85,1.06,100.0,0.0,0.0,25.0,100.0,0.01,1.06,4.24,0.0,0.0,1.06,100.0,96.0,3.18,3.18,3.18,5.29,5.29,5.29,2.12,0.22,1.06,0.0,1.06
682104,E. Kjær,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['rwf', 'rcmf3']",33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679398,M. Salah,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['lw', 'lamf']",101,0.0,0.0,72.73,0.0,39.29,0.0,0.2,0.89,1.78,7.13,4.46,0.0,50.0,83.33,2.67,1.78,4.46,6.24,2.67,1.78,1.78,0.47,0.0,8.91,4.46
679251,S. Laustsen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['rcb'],101,8.02,66.67,0.0,1.78,36.36,69.23,0.0,0.0,16.04,2.67,0.0,11.58,88.89,94.29,8.02,4.46,7.13,11.58,40.99,34.75,0.89,0.12,0.0,0.0,0.0
679250,S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lwf'],101,3.56,0.0,100.0,0.89,56.25,80.0,0.0,0.0,3.56,4.46,4.46,4.46,100.0,85.0,3.56,2.67,0.89,3.56,5.35,4.46,1.78,0.23,0.0,5.35,0.0
679233,B. Binggeli,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['rwf'],7,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624784,G. Smith Balle,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2",['lb'],28,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624760,S. Juel,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)","August 24, 2024 at 1:00:00 PM GMT+2","['rcb', 'cb', 'rcb3']",101,0.89,50.0,0.0,0.0,20.0,33.33,0.0,0.0,6.24,0.89,0.0,2.67,71.43,87.8,3.56,2.67,4.46,5.35,11.58,7.13,0.0,0.0,0.0,0.0,0.0
1099753,S. Bogdan,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['gk'],95,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,10.42,0.0,0.0,4.74,72.73,66.67,3.79,1.89,0.95,1.89,16.11,7.58,0.0,0.0,0.0,0.0,0.0
962525,A. Rrahmani,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['amf'],77,2.34,33.33,75.0,0.0,50.0,50.0,0.0,0.0,4.68,2.34,0.0,4.68,50.0,73.91,1.17,1.17,3.51,3.51,5.84,4.68,0.0,0.11,0.0,4.68,0.0
767707,J. Jonsson,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2","['dmf', 'rdmf']",68,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,1.32,0.0,0.0,1.32,100.0,78.57,9.26,9.26,7.94,15.88,6.62,5.29,0.0,0.0,0.0,0.0,0.0
766698,S. Larsen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['cf'],95,0.0,25.0,100.0,0.0,28.57,0.0,0.0,0.0,0.95,0.0,0.0,1.89,0.0,77.27,3.79,0.95,1.89,1.89,7.58,3.79,1.89,0.41,0.0,2.84,0.0
766697,N. Sabroe Lund,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['lb'],18,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766691,L. Riggelsen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rb'],77,1.17,0.0,0.0,0.0,25.0,20.0,0.0,1.17,11.69,0.0,0.0,5.84,40.0,50.0,9.35,4.68,4.68,7.01,11.69,4.68,1.17,0.04,0.0,2.34,0.0
766684,E. Hjorth Pedersen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['ramf'],48,0.0,0.0,0.0,0.0,16.67,0.0,0.15,3.75,7.5,1.88,0.0,0.0,75.0,60.0,5.63,1.88,11.25,9.38,7.5,1.88,0.0,0.0,1.88,1.88,1.88
766680,A. Ebrat,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['amf'],18,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766643,Noah Barholt Rasmussen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['lb'],95,2.84,0.0,25.0,0.0,31.25,75.0,0.0,0.0,9.47,0.0,0.0,3.79,60.0,73.91,2.84,1.89,4.74,5.68,15.16,8.53,0.0,0.0,0.0,0.95,0.0
766317,H. Rasmussen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['ramf'],31,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766314,V. Bender,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['lamf'],19,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766312,V. Bolander,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rcb'],31,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766307,M. Eskildsen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['gk'],95,0.95,100.0,0.0,0.0,100.0,50.0,0.0,0.0,8.53,0.0,0.0,1.89,66.67,80.56,8.53,3.79,0.0,3.79,21.79,17.05,0.0,0.0,0.0,0.0,0.0
764618,D. Amtrup,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['lcb'],95,2.84,33.33,0.0,0.95,47.06,60.0,0.0,0.0,7.58,0.0,0.0,4.74,87.5,96.15,18.95,5.68,0.95,7.58,27.47,24.63,0.0,0.0,0.0,0.0,0.0
752773,M. Ottesen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rcb'],95,2.84,0.0,0.0,0.0,18.18,50.0,0.0,0.0,8.53,0.0,0.0,5.68,66.67,80.49,8.53,4.74,5.68,9.47,17.05,12.32,0.0,0.0,0.0,0.0,0.0
743525,V. Friis,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['amf'],48,7.5,40.0,0.0,0.0,40.0,80.0,0.0,1.88,7.5,5.63,0.0,9.38,75.0,89.29,7.5,1.88,5.63,5.63,7.5,5.63,5.63,0.92,0.0,1.88,0.0
740144,V. Klindt Sørensen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['lcb'],95,1.89,25.0,0.0,0.0,30.77,50.0,0.0,0.0,7.58,0.95,0.0,3.79,75.0,86.05,13.26,7.58,6.63,11.37,22.74,17.05,0.0,0.0,0.0,0.0,0.0
739992,N. Lassen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rdmf'],76,3.55,0.0,50.0,0.0,45.0,75.0,0.31,2.37,4.74,3.55,0.0,4.74,75.0,69.57,1.18,0.0,7.11,4.74,8.29,3.55,3.55,0.02,1.18,5.92,2.37
739991,W. Martin,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['amf'],47,3.83,0.0,50.0,0.0,50.0,100.0,0.0,1.91,5.74,1.91,0.0,3.83,100.0,100.0,5.74,0.0,5.74,3.83,3.83,3.83,5.74,0.35,0.0,3.83,0.0
709268,F. Nygaard Jürgensen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rb'],18,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685762,N. Juul-Sandberg,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['ldmf'],95,13.26,0.0,0.0,0.95,41.67,93.33,0.33,0.0,11.37,1.89,0.0,14.21,83.33,89.71,10.42,3.79,6.63,7.58,20.84,16.11,0.0,0.0,0.0,0.0,0.95
684327,O. Hyseni,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['cf'],47,1.91,0.0,50.0,0.0,31.58,33.33,0.0,0.0,1.91,1.91,0.0,5.74,100.0,58.82,11.49,3.83,11.49,9.57,11.49,1.91,0.0,0.0,0.0,1.91,0.0
680209,A. Raffnsøe Hoeg,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rdmf'],27,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679581,A. Vogtmann,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['lb'],77,2.34,100.0,50.0,0.0,33.33,66.67,0.0,2.34,9.35,0.0,0.0,3.51,75.0,74.07,4.68,5.84,9.35,10.52,14.03,9.35,0.0,0.0,0.0,1.17,0.0
679238,J. Askou,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rcb'],64,14.06,100.0,100.0,0.0,61.11,58.82,0.0,0.0,21.09,1.41,0.0,23.91,73.33,81.67,19.69,2.81,8.44,11.25,42.19,29.53,1.41,0.0,0.0,1.41,0.0
678662,E. Petersen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['cf'],19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678652,M. Søfeldt Nielsen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2","['cf', 'rdmf']",95,0.95,100.0,100.0,0.95,33.33,100.0,0.14,0.95,2.84,0.0,0.0,0.95,100.0,82.35,0.95,1.89,0.95,1.89,4.74,4.74,2.84,1.36,0.95,6.63,0.95
678651,M. Andersen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['lamf'],76,2.37,33.33,100.0,0.0,40.0,100.0,0.35,4.74,2.37,3.55,1.18,2.37,50.0,60.87,4.74,1.18,4.74,4.74,7.11,3.55,5.92,0.17,1.18,4.74,1.18
624824,A. Bergholdt,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2","['lamf', 'ramf']",95,0.0,33.33,0.0,0.0,42.86,0.0,0.0,2.84,0.95,0.0,0.0,0.95,0.0,50.0,2.84,1.89,5.68,5.68,4.74,3.79,1.89,0.05,0.0,0.95,0.0
624820,S. Maass,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2","['ldmf', 'lamf']",95,2.84,0.0,0.0,0.95,40.0,60.0,0.03,0.95,6.63,0.0,0.0,4.74,85.71,86.67,2.84,0.95,3.79,4.74,12.32,9.47,0.0,0.0,0.0,0.95,0.95
624752,M. McCoy,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['rb'],95,2.84,66.67,100.0,0.95,50.0,60.0,0.27,2.84,9.47,0.95,0.0,4.74,50.0,80.0,14.21,4.74,8.53,11.37,18.95,13.26,0.0,0.0,1.89,3.79,2.84
624743,E. Hansborg-Sørensen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3","August 24, 2024 at 12:30:00 PM GMT+2",['ramf'],64,4.22,0.0,60.0,2.81,40.0,75.0,0.0,4.22,5.63,8.44,2.81,5.63,75.0,81.48,7.03,5.63,4.22,8.44,11.25,7.03,2.81,0.1,0.0,7.03,0.0
990339,T. Pedersen,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['ramf'],61,1.48,0.0,0.0,0.0,42.86,50.0,0.0,0.0,4.43,1.48,1.48,2.95,0.0,71.43,4.43,4.43,5.9,5.9,5.9,2.95,0.0,0.06,0.0,0.0,0.0
966095,A. Muhammad,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['cf'],71,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.27,0.0,0.0,62.5,2.54,1.27,1.27,2.54,3.8,1.27,2.54,0.17,0.0,1.27,0.0
954382,G. Nøhr,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lcmf'],96,11.25,0.0,0.0,0.0,20.0,85.71,0.0,2.81,7.5,0.0,0.0,13.13,75.0,86.57,7.5,3.75,12.19,10.31,18.75,15.94,1.88,0.0,0.0,0.0,0.0
849689,R. Koch Groth Pedersen,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2","['cf', 'rcmf']",96,1.88,33.33,100.0,0.0,23.08,40.0,0.0,1.88,1.88,0.94,0.0,4.69,100.0,61.11,4.69,2.81,5.63,6.56,5.63,1.88,2.81,0.13,0.0,1.88,0.0
821112,M. Andersen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['rw'],25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815708,R. Lynder,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lcb'],75,13.2,80.0,100.0,1.2,47.06,84.62,0.0,0.0,20.4,2.4,1.2,15.6,82.35,90.14,19.2,10.8,12.0,21.6,46.8,40.8,0.0,0.0,0.0,1.2,0.0
813418,H. Christensen,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lcb'],35,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769201,J. Ambæk,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['cf'],96,0.94,66.67,100.0,0.0,52.38,33.33,0.0,1.88,1.88,0.0,0.0,2.81,0.0,50.0,2.81,4.69,1.88,5.63,1.88,0.0,2.81,0.06,0.0,5.63,0.0
766625,J. Remark Wismann,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1","August 24, 2024 at 12:30:00 PM GMT+2",['lw'],71,2.54,0.0,100.0,0.0,33.33,66.67,0.24,0.0,1.27,0.0,0.0,3.8,0.0,87.1,5.07,0.0,6.34,2.54,10.14,6.34,6.34,0.12,1.27,1.27,1.27
