SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
190868,1305,2298827488,5605897,2H,51,19,shot,82.0,58.0,23736,760867,2298827459.0,37.9974985,23.0,22.0,80.0,21.0,82.0,58.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,W. Kirk,False,,0.0667,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0667,,,,,,,,,,,Silkeborg U19
190868,1305,2298827590,5605897,2H,55,37,shot,77.0,50.0,23736,679250,2298827588.0,6.744191,4.0,3.0,46.0,20.0,77.0,50.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,S. Biller Mikkelsen,False,,0.03214,,,,,,,,,,,,,,,,,,,,counterattack,attack,,,,0.0321,,,,,,,,,,,Silkeborg U19
190868,1305,2298827603,5605897,2H,56,33,shot,92.0,36.0,23736,679250,2298827599.0,7.3866365,6.0,5.0,55.0,34.0,92.0,36.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,S. Biller Mikkelsen,False,0.1656,0.1793,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1793,opportunity,touch_in_box,,,,,,,,,Silkeborg U19
190868,1305,2298827653,5605897,2H,60,21,shot,79.0,68.0,23736,760867,2298827642.0,25.289417,12.0,11.0,69.0,10.0,79.0,68.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,W. Kirk,False,,0.002682,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0027,,,,,,,,,,,Silkeborg U19
190868,1305,2298828166,5605897,2H,61,30,shot,80.0,66.0,23737,624711,2298828138.0,24.531444,11.0,10.0,0.0,49.0,80.0,66.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,N. Krogh,False,,0.05967,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0597,opportunity,,,,,,,,,,Randers U19
190868,1305,2298828186,5605897,2H,61,52,shot,81.0,41.0,23737,705904,2298828175.0,7.9835565,9.0,8.0,61.0,25.0,81.0,41.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,L. Mandal Andersen,False,0.03801,0.07757,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0776,opportunity,,,,,,,,,,Randers U19
190868,1305,2298828198,5605897,2H,62,49,shot,85.0,66.0,23737,678068,2298828196.0,1.2600065,2.0,1.0,75.0,66.0,85.0,66.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,R. Rexhepi,False,,0.01869,,,,,,,,,,,,,,,,,,,,counterattack,attack,,,,0.0187,touch_in_box,,,,,,,,,,Randers U19
190868,1305,2298827699,5605897,2H,63,21,shot,94.0,71.0,23736,760867,2298827680.0,21.4076635,10.0,9.0,32.0,48.0,94.0,71.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,W. Kirk,False,0.02969,0.03158,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0316,opportunity,touch_in_box,,,,,,,,,Silkeborg U19
190868,1305,2298828235,5605897,2H,64,6,shot,91.0,47.0,23737,678068,2298828213.0,16.380327,9.0,8.0,9.0,56.0,91.0,47.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,R. Rexhepi,False,0.5726,0.1225,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1225,head_shot,opportunity,touch_in_box,,,,,,,,Randers U19
190868,1305,2298828253,5605897,2H,65,6,shot,94.0,27.0,23737,772512,2298828236.0,23.390368,12.0,11.0,22.0,58.0,94.0,27.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,V. Gaml,False,,0.04118,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0412,opportunity,touch_in_box,,,,,,,,,Randers U19
190868,1305,2298827751,5605897,2H,66,13,shot,97.0,60.0,23736,682104,2298827734.0,41.665541,18.0,17.0,0.0,39.0,97.0,60.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,E. Kjær,True,0.7996,0.3025,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.3025,goal,opportunity,touch_in_box,,,,,,,,Silkeborg U19
190868,1305,2298827998,5605897,2H,77,42,shot,89.0,35.0,23736,682962,2298828757.0,7.814861,9.0,8.0,63.0,21.0,89.0,35.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,M. Ryberg,False,0.3589,0.1467,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1467,opportunity,touch_in_box,,,,,,,,,Silkeborg U19
190868,1305,2298828013,5605897,2H,78,53,shot,89.0,33.0,23736,679251,2298828005.0,9.145369,6.0,5.0,100.0,0.0,89.0,33.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,S. Laustsen,False,,0.002803,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0028,shot_after_corner,touch_in_box,,,,,,,,,Silkeborg U19
190868,1305,2298828394,5605897,2H,80,33,shot,80.0,37.0,23737,705904,2298828394.0,0.0,1.0,0.0,80.0,37.0,80.0,37.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,L. Mandal Andersen,False,0.1598,0.08633,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0863,opportunity,,,,,,,,,,Randers U19
190868,1305,2298828417,5605897,2H,82,19,shot,93.0,54.0,23737,766597,2298828402.0,33.8813945,22.0,21.0,45.0,100.0,93.0,54.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,B. Andersen,False,,0.1082,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.1082,head_shot,opportunity,touch_in_box,,,,,,,,Randers U19
190868,1305,2298828134,5605897,2H,83,22,shot,86.0,41.0,23736,682104,2298828120.0,43.4299745,19.0,18.0,0.0,40.0,86.0,41.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,E. Kjær,False,,0.01844,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0184,touch_in_box,,,,,,,,,,Silkeborg U19
190868,1305,2298828214,5605897,2H,89,1,shot,88.0,35.0,23736,751640,2298828212.0,2.506065,3.0,2.0,94.0,0.0,88.0,35.0,23736.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,S. Christoffersen,True,0.3977,0.03623,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0362,goal,opportunity,shot_after_throw_in,touch_in_box,,,,,,,Silkeborg U19
190868,1305,2298828491,5605897,2H,89,52,shot,90.0,49.0,23737,766597,2298828483.0,12.7515675,10.0,9.0,49.0,50.0,90.0,49.0,23737.0,U19 Ligaen,"Silkeborg U19 - Randers U19, 2 - 0",2024-09-14 13:00:00,190868,B. Andersen,False,,0.1293,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1293,head_shot,opportunity,touch_in_box,,,,,,,,Randers U19
190868,1305,2472497587,5605977,1H,2,26,shot,79.0,45.0,25612,1098963,2472497584.0,2.66805,6.0,5.0,89.0,83.0,79.0,45.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,E. Helt,False,,0.03927,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0393,shot_after_corner,,,,,,,,,,AGF U19
190868,1305,2472497635,5605977,1H,4,31,shot,78.0,57.0,25612,847880,2472497629.0,8.2229205,11.0,10.0,56.0,60.0,78.0,57.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,S. Tchamche,False,,0.03825,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0382,,,,,,,,,,,AGF U19
190868,1305,2472497652,5605977,1H,5,56,shot,73.0,35.0,25612,694169,2472497637.0,35.067723,18.0,17.0,18.0,19.0,73.0,35.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,L. Falk Hansen,False,,0.004759,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0048,,,,,,,,,,,AGF U19
190868,1305,2472497718,5605977,1H,10,37,shot,76.0,43.0,25612,1098963,2472497705.0,35.375284,19.0,18.0,22.0,61.0,76.0,43.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,E. Helt,False,,0.06305,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0631,,,,,,,,,,,AGF U19
190868,1305,2472497734,5605977,1H,11,16,shot,88.0,49.0,25612,1174314,2472497722.0,7.0742205,10.0,9.0,100.0,100.0,88.0,49.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,,False,,0.04389,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0439,shot_after_corner,touch_in_box,,,,,,,,,AGF U19
190868,1305,2472497739,5605977,1H,11,21,shot,74.0,53.0,25612,765207,2472497736.0,1.630029,4.0,3.0,71.0,20.0,74.0,53.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,O. Haugstrup,False,,0.008545,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0085,shot_after_corner,,,,,,,,,,AGF U19
190868,1305,2472497841,5605977,1H,13,21,shot,91.0,41.0,23734,821112,2472499601.0,8.0112435,5.0,4.0,54.0,75.0,91.0,41.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,M. Andersen,True,0.561,0.2463,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2463,goal,opportunity,touch_in_box,,,,,,,,Brøndby U19
190868,1305,2472497928,5605977,1H,20,36,shot,92.0,63.0,25612,788217,2472497908.0,35.6710335,18.0,17.0,58.0,25.0,92.0,63.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,M. Steffensen,False,,0.2088,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2088,opportunity,touch_in_box,,,,,,,,,AGF U19
190868,1305,2472498090,5605977,1H,25,12,shot,90.0,31.0,23734,821112,2472498057.0,34.9095045,14.0,13.0,0.0,63.0,90.0,31.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,M. Andersen,False,,0.07679,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0768,opportunity,touch_in_box,,,,,,,,,Brøndby U19
190868,1305,2472498105,5605977,1H,25,58,shot,90.0,41.0,23734,632570,2472498100.0,2.386225,4.0,3.0,100.0,0.0,90.0,41.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,L. Larsen,False,,0.1327,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.1327,opportunity,shot_after_corner,touch_in_box,,,,,,,,Brøndby U19
190868,1305,2472498104,5605977,1H,32,12,shot,75.0,70.0,25612,1132684,2472498098.0,8.327599,6.0,5.0,86.0,0.0,75.0,70.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,E. Ime,False,,0.003154,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0032,shot_after_throw_in,,,,,,,,,,AGF U19
190868,1305,2472498193,5605977,1H,35,11,shot,90.0,33.0,25612,845253,2472498159.0,44.4473385,22.0,21.0,43.0,0.0,90.0,33.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,A. Harsløf,False,,0.04658,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0466,opportunity,touch_in_box,,,,,,,,,AGF U19
190868,1305,2472498570,5605977,2H,53,43,shot,88.0,63.0,25612,788217,2472498553.0,46.993661,12.0,11.0,2.0,71.0,88.0,63.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,M. Steffensen,False,,0.1563,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1563,opportunity,touch_in_box,,,,,,,,,AGF U19
190868,1305,2472498605,5605977,2H,56,0,shot,86.0,72.0,25612,788217,2472498602.0,7.1223,5.0,4.0,52.0,47.0,86.0,72.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,M. Steffensen,False,,0.04048,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0405,touch_in_box,,,,,,,,,,AGF U19
190868,1305,2472498565,5605977,2H,56,39,shot,93.0,69.0,23734,634301,2472498554.0,9.288671,8.0,7.0,37.0,45.0,93.0,69.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,A. Claridge,False,,0.06207,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0621,opportunity,touch_in_box,,,,,,,,,Brøndby U19
190868,1305,2472498725,5605977,2H,67,42,shot,81.0,35.0,23734,742110,2472498723.0,1.0822355,3.0,2.0,80.0,29.0,81.0,35.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,P. Søndergaard,False,0.04109,0.09554,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0955,opportunity,,,,,,,,,,Brøndby U19
190868,1305,2472498781,5605977,2H,69,26,shot,89.0,72.0,25612,696293,2472498770.0,21.598877,11.0,10.0,8.0,74.0,89.0,72.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,R. Düring,False,,0.006187,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0062,touch_in_box,,,,,,,,,,AGF U19
190868,1305,2472498768,5605977,2H,69,42,shot,87.0,53.0,23734,634301,2472498774.0,14.3767145,8.0,7.0,7.0,40.0,87.0,53.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,A. Claridge,True,0.2471,0.3094,,,,,,,,,,,,,,,,,,,,counterattack,attack,,,,0.3094,goal,opportunity,touch_in_box,,,,,,,,Brøndby U19
190868,1305,2472498815,5605977,2H,71,38,shot,84.0,60.0,25612,1098963,2472498809.0,4.386218,6.0,5.0,85.0,85.0,84.0,60.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,E. Helt,False,,0.1085,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1085,opportunity,,,,,,,,,,AGF U19
190868,1305,2472498897,5605977,2H,76,41,shot,73.0,49.0,25612,765207,2472498875.0,25.6472945,16.0,15.0,18.0,37.0,73.0,49.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,O. Haugstrup,False,,0.005564,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0056,,,,,,,,,,,AGF U19
190868,1305,2472498934,5605977,2H,79,55,shot,82.0,65.0,25612,696293,2472498931.0,7.8183145,4.0,3.0,56.0,4.0,82.0,65.0,25612.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,R. Düring,False,,0.05067,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0507,opportunity,,,,,,,,,,AGF U19
190868,1305,2472498966,5605977,2H,82,27,shot,85.0,53.0,23734,768853,2472498959.0,12.230315,6.0,5.0,41.0,33.0,85.0,53.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,A. Klamer,False,0.1317,0.2383,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.2383,opportunity,touch_in_box,,,,,,,,,Brøndby U19
190868,1305,2472499084,5605977,2H,88,26,shot,93.0,50.0,23734,632570,2472499075.0,3.4913485,4.0,3.0,100.0,0.0,93.0,50.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,L. Larsen,False,,0.3478,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.3478,opportunity,shot_after_corner,touch_in_box,,,,,,,,Brøndby U19
190868,1305,2472499117,5605977,2H,91,33,shot,94.0,32.0,23734,632570,2472499114.0,3.090288,3.0,2.0,79.0,16.0,94.0,32.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,L. Larsen,False,,0.1228,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.1228,opportunity,touch_in_box,,,,,,,,,Brøndby U19
190868,1305,2472499138,5605977,2H,92,31,shot,89.0,46.0,23734,954382,2472499121.0,27.93282,15.0,14.0,100.0,0.0,89.0,46.0,23734.0,U19 Ligaen,"Brøndby U19 - AGF U19, 2 - 0",2025-03-08 12:30:00,190868,G. Nøhr,False,,0.1538,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.1538,opportunity,touch_in_box,,,,,,,,,Brøndby U19
190868,1305,2379580400,5605952,1H,9,16,shot,96.0,42.0,23733,679293,2379580289.0,54.910473,25.0,24.0,53.0,0.0,96.0,42.0,23733.0,U19 Ligaen,"Randers U19 - Vejle U19, 0 - 1",2024-11-23 13:00:00,190868,M. Udengaard,False,0.4997,0.1777,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.1777,head_shot,opportunity,touch_in_box,,,,,,,,Vejle U19
190868,1305,2379581927,5605952,1H,10,28,shot,94.0,35.0,23733,772423,2379580414.0,9.0672295,5.0,4.0,69.0,10.0,94.0,35.0,23733.0,U19 Ligaen,"Randers U19 - Vejle U19, 0 - 1",2024-11-23 13:00:00,190868,B. Appiah,False,0.213,0.1509,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1509,opportunity,touch_in_box,,,,,,,,,Vejle U19
190868,1305,2379580465,5605952,1H,13,2,shot,80.0,36.0,23733,624674,2379580455.0,11.136084,9.0,8.0,73.0,0.0,80.0,36.0,23733.0,U19 Ligaen,"Randers U19 - Vejle U19, 0 - 1",2024-11-23 13:00:00,190868,C. Astrup,False,,0.002615,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0026,shot_after_throw_in,,,,,,,,,,Vejle U19
190868,1305,2379580403,5605952,1H,19,27,shot,89.0,59.0,23737,678996,2379580403.0,0.0,1.0,0.0,89.0,59.0,89.0,59.0,23737.0,U19 Ligaen,"Randers U19 - Vejle U19, 0 - 1",2024-11-23 13:00:00,190868,A. Risgaard,False,0.6016,0.5233,,,,,,,,,,,,,,,,,,,,attack,,,,,0.5233,interception,opportunity,touch_in_box,,,,,,,,Randers U19
190868,1305,2379580410,5605952,1H,19,28,shot,93.0,49.0,23737,678068,2379580410.0,0.0,1.0,0.0,93.0,49.0,93.0,49.0,23737.0,U19 Ligaen,"Randers U19 - Vejle U19, 0 - 1",2024-11-23 13:00:00,190868,R. Rexhepi,False,0.785,0.7092,,,,,,,,,,,,,,,,,,,,attack,,,,,0.7092,opportunity,touch_in_box,,,,,,,,,Randers U19
190868,1305,2379580418,5605952,1H,19,40,shot,78.0,34.0,23737,743450,2379580411.0,9.257066,7.0,6.0,75.0,43.0,78.0,34.0,23737.0,U19 Ligaen,"Randers U19 - Vejle U19, 0 - 1",2024-11-23 13:00:00,190868,M. Larsson,False,,0.01189,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0119,,,,,,,,,,,Randers U19
190868,1305,2379580853,5605952,1H,28,3,shot,87.0,45.0,23733,760963,2379580838.0,44.7756925,21.0,20.0,39.0,58.0,87.0,45.0,23733.0,U19 Ligaen,"Randers U19 - Vejle U19, 0 - 1",2024-11-23 13:00:00,190868,S. Piechnik Hust,False,,0.1469,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.1469,opportunity,touch_in_box,,,,,,,,,Vejle U19
