team.name,label,player.name,location.x,location.y,groundDuel.stoppedProgress,groundDuel.recoveredPossession
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,59.0,91.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Düring,33.0,88.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,65.0,14.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Skovgaard,30.0,20.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Skovgaard,18.0,9.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Skovgaard,9.0,8.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,81.0,93.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,56.0,44.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,38.0,43.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,13.0,85.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",P. Nielsen,73.0,68.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",K. Pedersen,70.0,78.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,71.0,88.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,58.0,70.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,8.0,86.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,36.0,35.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,65.0,87.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Engsted,74.0,18.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,22.0,27.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,66.0,42.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",W. Rygaard,29.0,76.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Engsted,60.0,24.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,39.0,77.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,63.0,23.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",K. Pedersen,13.0,94.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,33.0,31.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,62.0,80.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,62.0,82.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",O. Haugstrup,39.0,68.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",B. Baldursson,29.0,32.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,24.0,44.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",L. Falk Hansen,24.0,14.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,78.0,88.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",P. Nielsen,87.0,91.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",F. Elkjær Andersen,29.0,31.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Düring,93.0,71.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,28.0,12.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,26.0,13.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,50.0,23.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Stefánsson,56.0,68.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,45.0,51.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Düring,90.0,88.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,37.0,80.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,40.0,82.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,29.0,76.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Stefánsson,73.0,90.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Engsted,24.0,13.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Skovgaard,65.0,71.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",P. Nielsen,69.0,73.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",W. Rygaard,83.0,18.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Stefánsson,61.0,73.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",O. Haugstrup,44.0,69.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,62.0,84.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",O. Haugstrup,61.0,75.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Lund Jørgensen,28.0,26.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,43.0,33.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,53.0,46.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,36.0,67.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,39.0,67.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,45.0,20.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,26.0,66.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",B. Baldursson,22.0,65.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",K. Pedersen,29.0,85.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",O. Haugstrup,59.0,8.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,40.0,88.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",K. Pedersen,37.0,94.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,23.0,87.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,25.0,32.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,21.0,50.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Svane,75.0,11.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,44.0,19.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,12.0,69.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",O. Haugstrup,37.0,69.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Skovgaard,18.0,15.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",K. Pedersen,28.0,93.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,9.0,71.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Skovgaard,40.0,10.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",P. Nielsen,80.0,60.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",B. Baldursson,72.0,69.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",P. Nielsen,33.0,73.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Zwinge,24.0,23.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,24.0,88.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",J. Jensen,23.0,12.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",B. Baldursson,10.0,10.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Skovgaard,35.0,6.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Düring,32.0,91.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,16.0,11.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",K. Pedersen,74.0,93.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,66.0,82.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Svane,23.0,63.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,11.0,57.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",J. Jensen,63.0,9.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Düring,28.0,89.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Stefánsson,21.0,87.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,59.0,29.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,34.0,76.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Stefánsson,67.0,73.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,28.0,8.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,39.0,35.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",V. De Paoli,8.0,38.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",C. Storch,61.0,66.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,58.0,54.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,27.0,87.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Steffensen,44.0,29.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Cehobasic,27.0,14.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Stefánsson,9.0,67.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",J. Jensen,57.0,45.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Larsen,14.0,90.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Kruse,29.0,64.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",L. Falk Hansen,21.0,62.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",E. Omerovic,9.0,60.0,True,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Steffensen,64.0,8.0,False,False
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",R. Düring,23.0,87.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",A. Drexel,11.0,31.0,True,True
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",J. Jensen,25.0,18.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Svane,24.0,20.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",S. Schøt,33.0,21.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",K. Pedersen,96.0,13.0,False,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",J. Jensen,10.0,11.0,True,False
Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",M. Svane,72.0,20.0,True,True
AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",W. Rygaard,28.0,82.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,58.0,42.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,11.0,82.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,46.0,94.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,60.0,75.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",N. Tornvig,41.0,83.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",C. Jørgensen,42.0,89.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",O. Mandrup,58.0,11.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,75.0,25.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",E. A Ngon,21.0,74.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",G. Bjerge,19.0,17.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",J. Arinze,9.0,87.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,13.0,70.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,4.0,76.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",,60.0,10.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,24.0,71.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",C. Jørgensen,90.0,16.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",,24.0,95.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,36.0,56.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,23.0,47.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",Y. Ouorou,24.0,56.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,66.0,54.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,20.0,26.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,39.0,28.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,29.0,53.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Salah,11.0,89.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",F. Roslyng Christiansen,51.0,53.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",,35.0,94.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,78.0,93.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,17.0,90.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",G. Bjerge,57.0,70.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,54.0,89.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,34.0,90.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,1.0,95.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",F. Roslyng Christiansen,8.0,31.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Lodberg,94.0,69.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,64.0,83.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",Y. Ouorou,63.0,47.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,64.0,84.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",J. Arinze,20.0,72.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,17.0,89.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,98.0,7.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Kristiansen,20.0,34.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,48.0,67.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",G. Bjerge,18.0,40.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,61.0,71.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,36.0,7.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,21.0,16.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,72.0,85.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",C. Jørgensen,65.0,76.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,86.0,32.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",E. A Ngon,13.0,74.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,19.0,84.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,77.0,4.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,56.0,29.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,36.0,67.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,4.0,87.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,7.0,37.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,22.0,31.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",O. Mandrup,93.0,88.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,55.0,22.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",Y. Ouorou,61.0,88.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,71.0,87.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,21.0,56.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",F. Roslyng Christiansen,35.0,8.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",C. Jørgensen,89.0,70.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Lodberg,24.0,77.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",B. Konteh Krubally,9.0,70.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",F. Roslyng Christiansen,60.0,8.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,22.0,79.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,18.0,77.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,23.0,91.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,19.0,79.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",,30.0,40.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,43.0,80.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,65.0,28.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,68.0,19.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Lodberg,62.0,85.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Kristiansen,20.0,10.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,62.0,84.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",C. Jørgensen,46.0,76.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,34.0,6.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",F. Roslyng Christiansen,13.0,60.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",L. Nielsen,71.0,34.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,29.0,75.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",R. Nybo,30.0,95.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",F. Roslyng Christiansen,20.0,38.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",J. Emefile,69.0,20.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",,34.0,68.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",Y. Ouorou,44.0,67.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",O. Mandrup,46.0,71.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Lodberg,21.0,49.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,22.0,84.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,10.0,10.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,58.0,57.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,46.0,76.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Salah,91.0,63.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",E. Pettersen,76.0,42.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",B. Konteh Krubally,20.0,63.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,11.0,64.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,63.0,86.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,25.0,69.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,14.0,13.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",E. Pettersen,16.0,86.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",J. Emefile,14.0,30.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Lodberg,48.0,76.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,45.0,64.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",Y. Ouorou,72.0,69.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",R. Nybo,84.0,91.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,73.0,70.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Kristiansen,32.0,11.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,69.0,67.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Traoré,27.0,72.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,45.0,18.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",B. Konteh Krubally,31.0,64.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,56.0,63.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,28.0,31.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,18.0,47.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",B. Konteh Krubally,35.0,23.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",B. Konteh Krubally,32.0,30.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Pimpong,43.0,14.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,49.0,78.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",W. Kold,45.0,68.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,43.0,39.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",F. Roslyng Christiansen,18.0,51.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,8.0,14.0,False,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Lodberg,98.0,64.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",O. Mandrup,49.0,25.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",B. Konteh Krubally,34.0,96.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",E. Pettersen,28.0,77.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",W. Kold,33.0,74.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Mandrup,14.0,14.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,10.0,84.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,72.0,94.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,60.0,73.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Kristiansen,5.0,22.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,16.0,94.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",H. Toftegaard,57.0,10.0,True,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",,66.0,11.0,True,True
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",E. A Ngon,4.0,11.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",W. Kold,44.0,91.0,True,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Arouna,85.0,93.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",J. Emefile,12.0,7.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Konradsen,58.0,95.0,False,False
Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",A. Moro,32.0,18.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",G. Bjerge,19.0,46.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",M. Pimpong,59.0,21.0,True,True
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",J. Emefile,72.0,30.0,False,False
Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",S. Johannesen,67.0,40.0,True,True
